iter	MAPE	RMSE	R2	MAE
2447	0.1551080194	251448.8291	0.9810466647	124610.775
2448	0.1551006197	251437.9634	0.9810483027	124606.3194
2449	0.1550943548	251386.2835	0.9810560924	124588.7651
2450	0.155098027	251348.9023	0.9810617259	124583.4454
2451	0.1550920908	251262.128	0.9810748	124573.6903
2452	0.1550949903	251200.1537	0.9810841347	124561.3659
2453	0.1550902688	251149.4428	0.9810917712	124553.8432
2454	0.1550874479	251137.1384	0.9810936239	124549.8541
2455	0.1550853684	251107.8616	0.9810980317	124538.4941
2456	0.1550741657	251083.3325	0.9811017243	124533.3973
2457	0.1550745343	251055.506	0.9811059129	124526.6372
2458	0.1550732263	251014.7008	0.9811120543	124523.6982
2459	0.1550769683	251002.2293	0.9811139311	124518.9279
2460	0.1550630928	250983.3511	0.9811167719	124510.514
2461	0.155063633	250973.5306	0.9811182496	124509.283
2462	0.1550639521	250945.603	0.9811224516	124504.2842
2463	0.1550258795	250920.8432	0.9811261766	124479.1865
2464	0.1550274971	250912.5379	0.981127426	124477.0795
2465	0.1550296662	250879.2804	0.9811324286	124472.6502
2466	0.1550297057	250858.4433	0.9811355626	124460.6572
2467	0.154998172	250830.6942	0.9811397358	124437.9333
2468	0.1549920488	250806.2027	0.9811434187	124432.9216
2469	0.1549934778	250767.4008	0.9811492529	124430.7113
2470	0.154992503	250724.5022	0.9811557019	124427.0208
2471	0.1549823677	250681.4167	0.9811621779	124408.7593
2472	0.154960362	250671.7546	0.98116363	124392.7153
2473	0.1549137439	250646.8892	0.9811673667	124376.0956
2474	0.1548865974	250632.083	0.9811695916	124368.881
2475	0.1548641057	250604.0366	0.9811738058	124350.1438
2476	0.154863585	250572.0393	0.9811786129	124343.9989
2477	0.154844584	250516.0057	0.9811870298	124317.6458
2478	0.1548452341	250502.4931	0.9811890592	124310.3143
2479	0.1548442755	250460.3705	0.9811953849	124306.614
2480	0.154833603	250426.9697	0.9812004001	124297.5111
2481	0.1548158654	250403.7077	0.9812038925	124272.0258
2482	0.1547892598	250365.2197	0.9812096701	124260.7143
2483	0.1547361219	250339.7232	0.981213497	124239.27
2484	0.1547254955	250320.9527	0.9812163141	124235.7713
2485	0.1547307011	250310.6904	0.9812178542	124233.9725
2486	0.1546866809	250299.6441	0.9812195119	124220.1111
2487	0.154675312	250266.0633	0.9812245508	124210.5238
2488	0.1546754991	250256.3914	0.981226002	124209.0844
2489	0.1546508036	250233.1136	0.9812294944	124177.4278
2490	0.1546424183	250185.3384	0.9812366612	124165.0137
2491	0.1546089351	250162.2252	0.9812401279	124152.2281
2492	0.1546015446	250120.8416	0.9812463341	124140.9467
2493	0.1545983364	250081.1177	0.9812522905	124125.8463
2494	0.1545895798	250049.1107	0.9812570891	124116.3066
2495	0.1545833568	250011.1788	0.9812627752	124101.3545
2496	0.1545839381	249984.6076	0.9812667578	124095.9048
2497	0.1545400179	249974.9659	0.9812682028	124085.6284
2498	0.1545391941	249940.9637	0.9812732984	124075.0959
2499	0.1544460201	249910.1688	0.9812779127	124042.7667
2500	0.1544226439	249879.5858	0.9812824947	124016.8494
2501	0.1543985845	249858.2764	0.9812856869	124003.8673
2502	0.1543931447	249833.6869	0.9812893702	123990.361
2503	0.1543740832	249782.0234	0.9812971078	123968.6472
2504	0.154354138	249751.1792	0.9813017266	123956.8465
2505	0.1543329482	249731.7356	0.9813046379	123943.9718
2506	0.1543218698	249708.1237	0.981308173	123939.2322
2507	0.1543050608	249694.9034	0.9813101521	123922.5274
2508	0.1542574933	249672.134	0.9813135606	123903.0889
2509	0.1542596499	249661.6773	0.9813151258	123897.2671
2510	0.1542399323	249643.1539	0.9813178983	123885.3019
2511	0.154226198	249623.5432	0.9813208333	123879.201
2512	0.1542237542	249591.0415	0.9813256971	123867.6943
2513	0.154224324	249578.1743	0.9813276225	123860.6015
2514	0.1542034805	249562.7295	0.9813299335	123850.2354
2515	0.1541891801	249551.0337	0.9813316834	123838.9952
2516	0.1541727412	249467.3509	0.9813442015	123822.5741
2517	0.1541147103	249443.1935	0.9813478145	123803.8466
2518	0.154106975	249419.7034	0.9813513273	123794.2501
2519	0.1540774246	249396.4079	0.9813548106	123777.0314
2520	0.1540729254	249296.0072	0.9813698198	123767.0489
2521	0.1540715119	249256.1168	0.9813757814	123764.426
2522	0.1540492148	249229.4305	0.9813797691	123747.1009
2523	0.1540518962	249171.4272	0.9813884351	123736.0968
2524	0.1540454776	249130.3273	0.9813945744	123719.6456
2525	0.1540435431	249113.4448	0.981397096	123713.671
2526	0.1540371636	249107.627	0.9813979649	123711.0481
2527	0.1540376073	249045.1255	0.9814072983	123702.1542
2528	0.1540430944	249020.375	0.9814109936	123696.2442
2529	0.1540401125	249002.8179	0.9814136147	123689.9207
2530	0.1540327675	248991.644	0.9814152828	123679.8563
2531	0.1540249657	248961.8696	0.9814197273	123672.7296
2532	0.1540205132	248952.6841	0.9814210983	123664.9541
2533	0.1540154022	248904.1784	0.9814283374	123658.1873
2534	0.1540181938	248894.3977	0.9814297969	123652.772
2535	0.1540131818	248855.5348	0.9814355956	123643.2752
2536	0.1540144373	248819.1462	0.9814410243	123641.1448
2537	0.1540169017	248780.1351	0.9814468434	123638.8416
2538	0.1539324685	248761.3227	0.9814496492	123605.79
2539	0.1539051683	248743.2825	0.9814523397	123582.3194
2540	0.1538887153	248722.5508	0.9814554313	123568.7545
2541	0.1538713542	248671.9528	0.9814629756	123544.8968
2542	0.1538464805	248659.8743	0.9814647764	123538.133
2543	0.1538084745	248619.8816	0.981470738	123504.6973
2544	0.1538044969	248524.5747	0.9814849415	123495.5891
2545	0.1537835462	248468.6572	0.9814932722	123471.6398
2546	0.1537666817	248451.4096	0.9814958414	123465.9057
2547	0.153756588	248424.5255	0.9814998458	123454.5297
2548	0.1537528303	248404.277	0.9815028615	123447.1041
2549	0.1537486098	248310.4213	0.9815168365	123438.1896
2550	0.1537473421	248271.8676	0.9815225756	123435.8409
2551	0.1537473422	248232.3618	0.9815284555	123419.9144
2552	0.1537499172	248194.6765	0.9815340636	123417.6738
2553	0.1537499071	248178.4546	0.9815364774	123406.9454
2554	0.1537383169	248104.4499	0.9815474871	123390.0676
2555	0.1536911068	248091.8163	0.9815493662	123368.4801
2556	0.1536907343	248049.7491	0.9815556228	123362.0114
2557	0.1536919744	248015.3215	0.9815607423	123359.9752
2558	0.1536880809	247982.7691	0.9815655824	123351.4014
2559	0.1536605448	247961.3694	0.9815687639	123338.7729
2560	0.1536299793	247921.7183	0.981574658	123306.3837
2561	0.1536124342	247894.0399	0.9815787719	123284.1433
2562	0.1535927251	247881.8931	0.9815805771	123279.1726
2563	0.1535813676	247858.9363	0.9815839886	123274.6243
2564	0.1535852065	247828.3128	0.981588539	123270.5702
2565	0.1535848587	247790.6159	0.9815941397	123267.159
2566	0.1535657658	247777.8576	0.981596035	123253.0214
2567	0.1535315177	247740.0807	0.9816016464	123221.3845
2568	0.1535237736	247688.3759	0.9816093253	123205.9842
2569	0.1534801216	247667.9679	0.9816123558	123193.4048
2570	0.1534558512	247652.128	0.9816147077	123180.3145
2571	0.153458025	247615.5919	0.981620132	123178.0904
2572	0.1534538196	247589.4973	0.9816240057	123166.2879
2573	0.1534474148	247557.3412	0.9816287786	123151.0246
2574	0.1534339136	247538.366	0.9816315948	123138.6259
2575	0.1534295311	247524.0894	0.9816337135	123134.7691
2576	0.1534288216	247487.1314	0.9816391977	123131.4255
2577	0.1533580577	247449.9569	0.9816447131	123107.8835
2578	0.1533501112	247440.3677	0.9816461357	123101.3388
2579	0.1533438133	247367.7795	0.9816569026	123093.5509
2580	0.1533456283	247331.999	0.9816622087	123091.3548
2581	0.1533434727	247316.6118	0.9816644903	123084.0929
2582	0.1533321224	247295.2817	0.9816676529	123061.2244
2583	0.153318202	247219.4771	0.9816788902	123046.6994
2584	0.1532998763	247191.136	0.9816830906	123024.8492
2585	0.1532993808	247155.325	0.9816883974	123021.558
2586	0.1532774019	247117.8433	0.981693951	123010.0407
2587	0.1532746345	247079.4953	0.981699632	122995.9962
2588	0.1532773518	247072.1238	0.981700724	122995.5043
2589	0.1532692487	247027.0646	0.981707398	122984.1433
2590	0.1532289608	247008.0025	0.981710221	122964.0218
2591	0.153218067	246981.4988	0.9817141457	122954.4389
2592	0.1532127292	246952.2333	0.9817184789	122934.5571
2593	0.1532130363	246943.8593	0.9817197187	122932.2129
2594	0.1532132207	246940.5071	0.981720215	122931.0579
2595	0.1532056592	246907.3394	0.9817251252	122919.0543
2596	0.1532048629	246885.2161	0.9817284	122912.5734
2597	0.1531846003	246861.7201	0.9817318776	122897.8617
2598	0.1531769355	246823.1575	0.9817375845	122883.9115
2599	0.1531710705	246774.4459	0.9817447922	122860.163
2600	0.1531448125	246757.7182	0.9817472669	122844.8409
2601	0.1531489773	246747.0955	0.9817488384	122840.9711
2602	0.1531520185	246740.0055	0.9817498873	122840.5028
2603	0.1531462875	246689.8053	0.9817573126	122826.0529
2604	0.153146279	246681.3272	0.9817585665	122824.6969
2605	0.1531227852	246661.3398	0.9817615224	122813.1856
2606	0.1531155677	246652.2891	0.9817628608	122806.8675
2607	0.1531161362	246644.1378	0.9817640662	122803.7817
2608	0.1530961608	246633.2083	0.9817656824	122795.3354
2609	0.1530910001	246584.9287	0.9817728206	122781.6765
2610	0.1530844148	246553.5195	0.9817774637	122770.2629
2611	0.1530881068	246547.7002	0.9817783239	122767.7436
2612	0.153077131	246535.8982	0.9817800684	122764.9728
2613	0.1530696213	246513.8603	0.9817833256	122755.8365
2614	0.1530629815	246482.7569	0.9817879222	122748.4179
2615	0.1530508382	246460.1164	0.9817912678	122730.5442
2616	0.1530561963	246436.9853	0.9817946855	122725.267
2617	0.1530515088	246390.5347	0.9818015478	122702.7382
2618	0.1530403447	246372.2287	0.9818042519	122690.6581
2619	0.153030556	246338.361	0.9818092541	122680.3773
2620	0.1530010739	246330.3414	0.9818104385	122673.4637
2621	0.152990288	246318.8116	0.9818121413	122670.824
2622	0.1529844578	246289.5742	0.9818164587	122653.0578
2623	0.1529570647	246260.6393	0.981820731	122637.1898
2624	0.1529061838	246245.958	0.9818228985	122613.3364
2625	0.1528433631	246226.0896	0.9818258316	122588.4553
2626	0.1528430925	246177.9239	0.9818329412	122583.0017
2627	0.152833096	246148.0211	0.9818373544	122561.7055
2628	0.1528298749	246134.6829	0.9818393228	122558.2953
2629	0.1528273544	246128.2035	0.9818402789	122556.0335
2630	0.1528200585	246118.8357	0.9818416612	122550.5087
2631	0.1528146215	246058.982	0.981850492	122532.1887
2632	0.1528170547	246027.6055	0.9818551204	122527.3857
2633	0.1528127428	245988.1451	0.9818609405	122520.4431
2634	0.1527898085	245947.2625	0.9818669693	122491.5762
2635	0.1527831179	245912.9617	0.9818720268	122483.8408
2636	0.1527792244	245889.4457	0.9818754936	122475.5289
2637	0.1527802676	245886.1872	0.981875974	122474.3898
2638	0.1527785602	245860.5656	0.9818797509	122467.8325
2639	0.1527800774	245832.3455	0.9818839104	122463.8232
2640	0.1527747338	245790.2578	0.981890113	122457.8974
2641	0.1527658743	245765.2496	0.981893798	122447.8575
2642	0.1527663085	245730.8418	0.9818988675	122444.6591
2643	0.1527658125	245691.5557	0.9819046548	122438.5499
2644	0.1527614571	245645.2063	0.9819114815	122425.8235
2645	0.1527605597	245615.3165	0.9819158832	122415.3614
2646	0.152760629	245607.1361	0.9819170878	122414.0936
2647	0.15275566	245588.5946	0.981919818	122409.8901
2648	0.1527422768	245553.4626	0.9819249904	122387.1193
2649	0.1527012498	245521.4154	0.981929708	122374.2671
2650	0.1526988217	245486.6862	0.9819348198	122357.5347
2651	0.1527006781	245474.9654	0.9819365448	122351.5236
2652	0.1526958097	245459.1286	0.9819388755	122349.3702
2653	0.1526970433	245431.3639	0.9819429611	122333.2837
2654	0.1526850641	245415.2252	0.9819453358	122329.3626
2655	0.1526889006	245371.6665	0.9819517443	122313.2188
2656	0.1526600545	245350.5615	0.9819548489	122302.3066
2657	0.1526218951	245321.7824	0.9819590819	122276.3833
2658	0.1526136048	245297.9489	0.9819625872	122256.9728
2659	0.152600691	245280.7534	0.981965116	122249.4671
2660	0.1525982657	245269.4027	0.9819667851	122245.7276
2661	0.1525825899	245252.1769	0.981969318	122238.3037
2662	0.1525210006	245240.9303	0.9819709717	122221.0765
2663	0.152517304	245215.3162	0.9819747376	122210.8154
2664	0.1525228061	245193.0277	0.9819780142	122205.8559
2665	0.1524657016	245162.1363	0.981982555	122179.5692
2666	0.1524678609	245127.6863	0.9819876182	122177.4048
2667	0.1524669647	245119.6623	0.9819887974	122172.7278
2668	0.1524677251	245076.4017	0.9819951544	122166.1988
2669	0.1524444672	245058.2127	0.9819978269	122145.3035
2670	0.152444659	245057.7542	0.9819978942	122145.0337
2671	0.1524249247	245046.4535	0.9819995545	122139.8557
2672	0.1524134258	245026.4689	0.9820024904	122135.5243
2673	0.1523707627	244998.3794	0.9820066166	122112.7033
2674	0.1523712585	244990.5402	0.982007768	122110.4626
2675	0.1523465064	244978.0509	0.9820096024	122104.2332
2676	0.1522675989	244952.0541	0.9820134205	122076.4218
2677	0.1522557815	244938.1289	0.9820154654	122071.525
2678	0.1522432201	244904.4025	0.9820204178	122064.9353
2679	0.1522422756	244895.2831	0.9820217568	122058.5879
2680	0.1522443562	244861.5323	0.9820267119	122056.457
2681	0.1522411959	244834.0607	0.9820307446	122050.7916
2682	0.1522372857	244811.675	0.9820340303	122042.6963
2683	0.15223582	244756.3485	0.9820421499	122032.2263
2684	0.1522073823	244742.9924	0.9820441097	122010.6291
2685	0.1522018954	244686.7637	0.9820523594	121992.9833
2686	0.1521982863	244661.5268	0.9820560614	121977.9044
2687	0.1521844183	244638.5562	0.9820594307	121970.4053
2688	0.1521765555	244598.4119	0.9820653182	121964.3983
2689	0.1521701506	244575.724	0.9820686451	121954.0021
2690	0.1521593465	244543.0561	0.9820734349	121940.5393
2691	0.1521385066	244504.4098	0.9820791005	121914.3859
2692	0.1521117188	244485.2612	0.9820819074	121899.2184
2693	0.152102556	244453.0896	0.9820866227	121884.6865
2694	0.1521023082	244423.3891	0.9820909754	121870.7619
2695	0.1520909863	244385.4389	0.9820965362	121844.4283
2696	0.1520913995	244364.8552	0.9820995519	121828.4838
2697	0.152075975	244346.9412	0.9821021763	121826.5491
2698	0.1520657869	244327.6665	0.9821049999	121822.4381
2699	0.1520665446	244294.4965	0.9821098584	121810.7637
2700	0.1520575157	244274.3031	0.9821128159	121803.6302
2701	0.1520486464	244245.9964	0.9821169612	121793.2405
2702	0.1520456921	244219.6178	0.9821208238	121787.7887
2703	0.1520429168	244194.0236	0.982124571	121783.0714
2704	0.1520402442	244169.1844	0.9821282074	121778.8272
2705	0.1520323906	244136.2425	0.9821330294	121767.1414
2706	0.152033323	244114.0546	0.9821362768	121761.794
2707	0.152030645	244107.1011	0.9821372945	121758.2084
2708	0.1520317527	244052.1248	0.9821453395	121750.3399
2709	0.1520233287	244019.5272	0.9821501088	121745.3274
2710	0.1519924203	244005.8204	0.982152114	121734.5191
2711	0.1519903964	243999.0524	0.9821531041	121731.0851
2712	0.1519902478	243961.9604	0.9821585298	121725.7375
2713	0.1519713825	243946.532	0.9821607863	121707.3717
2714	0.1519652322	243937.8726	0.9821620528	121702.3045
2715	0.1519578444	243873.2988	0.9821714954	121689.3318
2716	0.1519594742	243865.725	0.9821726028	121687.223
2717	0.1519623177	243843.897	0.982175794	121679.1165
2718	0.151945275	243835.7646	0.9821769829	121666.2977
2719	0.1519453725	243835.3184	0.9821770482	121666.0241
2720	0.1519254077	243791.6173	0.9821834362	121650.2455
2721	0.1519100806	243768.4419	0.9821868234	121638.617
2722	0.1518913172	243752.272	0.9821891865	121632.293
2723	0.1518913814	243751.8319	0.9821892508	121632.0173
2724	0.1518719337	243738.7062	0.9821911689	121625.2196
2725	0.1518289956	243712.4751	0.9821950019	121609.6952
2726	0.1518038256	243696.7292	0.9821973025	121601.7449
2727	0.151805747	243689.3639	0.9821983786	121599.6715
2728	0.15179471	243673.2366	0.9822007348	121589.151
2729	0.1517927078	243660.139	0.9822026481	121585.782
2730	0.1517946335	243626.6171	0.9822075448	121583.4087
2731	0.1517998038	243619.6936	0.9822085561	121578.9741
2732	0.1517938001	243611.4302	0.982209763	121574.1584
2733	0.1517936314	243574.413	0.9822151691	121568.8247
2734	0.1517926418	243558.2124	0.9822175348	121564.9693
2735	0.1517949954	243513.1157	0.9822241193	121556.5018
2736	0.1517907019	243467.4859	0.9822307804	121549.6451
2737	0.1517952914	243457.9268	0.9822321757	121545.9985
2738	0.1517931692	243445.4683	0.9822339942	121542.8349
2739	0.1517856253	243414.2952	0.9822385437	121531.6794
2740	0.151790235	243386.6524	0.9822425776	121528.1848
2741	0.1517955322	243380.924	0.9822434135	121525.4183
2742	0.1517843924	243365.1061	0.9822457215	121519.0421
2743	0.1517904386	243336.921	0.9822498336	121515.0521
2744	0.1517843832	243304.3309	0.9822545879	121506.4354
2745	0.1517845861	243303.8925	0.9822546518	121506.1774
2746	0.1517762925	243285.3315	0.9822573592	121495.0267
2747	0.1517693168	243255.1239	0.982261765	121484.3682
2748	0.151767581	243202.6539	0.9822694164	121476.9809
2749	0.1517573213	243191.3518	0.9822710643	121474.4003
2750	0.1517562597	243141.5855	0.9822783196	121464.9803
2751	0.1517582305	243132.232	0.9822796831	121462.2031
2752	0.1517467831	243116.9348	0.9822819128	121455.9591
2753	0.1517374981	243099.424	0.9822844651	121452.1712
2754	0.1517179035	243069.9343	0.9822887628	121429.4948
2755	0.1517138934	243042.4583	0.9822927667	121420.1359
2756	0.1517180976	243036.1706	0.9822936829	121417.0869
2757	0.151722874	243030.7961	0.982294466	121414.5076
2758	0.1517107633	243020.53	0.9822959618	121405.0851
2759	0.1517059208	242986.9318	0.9823008567	121391.5233
2760	0.1517105532	242981.7035	0.9823016184	121389.0504
2761	0.1517164256	242954.9032	0.9823055223	121380.9594
2762	0.1516941971	242918.2411	0.9823108621	121369.8263
2763	0.1516701226	242877.1938	0.9823168397	121350.1444
2764	0.1516440253	242858.2009	0.9823196052	121342.485
2765	0.1516194537	242843.2033	0.9823217888	121334.7581
2766	0.1515939644	242830.9124	0.9823235783	121315.0758
2767	0.1515764315	242802.7933	0.9823276718	121293.7887
2768	0.1515636624	242775.9066	0.9823315855	121281.4135
2769	0.1515580627	242746.6823	0.9823358389	121271.7528
2770	0.1515510031	242737.9928	0.9823371035	121264.8491
2771	0.1515421309	242708.6064	0.9823413799	121258.1618
2772	0.1515256371	242681.8516	0.9823452728	121237.925
2773	0.1515161903	242650.646	0.9823498128	121225.9117
2774	0.1515078359	242623.9262	0.9823536998	121215.9109
2775	0.1515079406	242623.4737	0.9823537656	121215.6398
2776	0.1514901582	242597.7577	0.9823575061	121193.9232
2777	0.1514647959	242578.2838	0.9823603384	121179.1708
2778	0.1514655135	242556.6931	0.9823634783	121172.7629
2779	0.1514674187	242553.6643	0.9823639187	121171.8884
2780	0.1514591782	242532.4347	0.9823670058	121159.6012
2781	0.1514483479	242491.6169	0.9823729405	121150.21
2782	0.1514503027	242458.6447	0.9823777338	121147.9643
2783	0.1514466321	242447.1764	0.9823794008	121141.6662
2784	0.1514067401	242421.0141	0.9823832035	121120.2267
2785	0.1514086992	242388.6371	0.9823879088	121118.0476
2786	0.1513998381	242359.0712	0.9823922051	121113.3064
2787	0.1514039531	242353.7037	0.982392985	121110.6768
2788	0.1514025169	242340.3968	0.9823949185	121105.8319
2789	0.1514044511	242308.5972	0.9823995384	121103.737
2790	0.1514047049	242292.1101	0.9824019335	121100.0917
2791	0.1513967188	242283.8464	0.9824031338	121096.2934
2792	0.1513328919	242263.9794	0.9824060196	121066.7283
2793	0.1513235282	242257.693	0.9824069326	121062.8016
2794	0.1513198747	242233.8845	0.9824103905	121053.148
2795	0.1513105759	242210.9812	0.9824137165	121045.667
2796	0.1513067454	242130.7148	0.9824253705	121037.6982
2797	0.1513087759	242099.5249	0.9824298979	121035.6821
2798	0.1513091023	242048.4971	0.9824373037	121027.9973
2799	0.1512959612	242028.6307	0.9824401865	121013.2314
2800	0.1513007365	241999.8295	0.9824443655	121009.9254
2801	0.1512898294	241959.0739	0.9824502781	120989.3847
2802	0.1512917914	241928.4505	0.9824547202	120987.4467
2803	0.1512706094	241892.6649	0.9824599103	120970.7237
2804	0.1512483712	241871.8968	0.9824629221	120962.1364
2805	0.151244336	241863.9746	0.9824640709	120956.182
2806	0.1512091956	241834.5107	0.9824683431	120939.4897
2807	0.1512110327	241831.6566	0.9824687569	120938.6561
2808	0.1511984871	241791.9654	0.9824745111	120919.5753
2809	0.1511948004	241729.8837	0.9824835095	120897.292
2810	0.1512026384	241720.0005	0.9824849418	120889.5607
2811	0.1511934048	241708.0454	0.9824866743	120880.802
2812	0.1511506113	241691.2261	0.9824891116	120856.9393
2813	0.1511430936	241632.715	0.982497589	120846.9491
2814	0.1511390505	241608.7858	0.9825010554	120841.1963
2815	0.1511169725	241588.8774	0.9825039391	120832.8331
2816	0.1511146859	241566.39	0.982507196	120828.9348
2817	0.151108933	241532.7222	0.9825120717	120823.9157
2818	0.151109667	241530.564	0.9825123843	120823.1468
2819	0.1511074946	241508.7205	0.9825155472	120819.3283
2820	0.1510948727	241483.0914	0.9825192579	120800.8308
2821	0.1510953337	241438.6415	0.9825256927	120795.86
2822	0.1510922445	241362.0553	0.9825367769	120783.4606
2823	0.1510868231	241352.9721	0.9825380913	120778.1738
2824	0.151051375	241333.29	0.9825409392	120765.7063
2825	0.1510494866	241317.0746	0.9825432853	120761.8569
2826	0.1510467165	241311.9627	0.9825440248	120759.8699
2827	0.151048804	241281.7765	0.9825483918	120757.9759
2828	0.1510385644	241260.4445	0.9825514775	120752.3619
2829	0.1510273393	241255.2955	0.9825522222	120750.0458
2830	0.1510246667	241196.3793	0.9825607429	120728.8386
2831	0.1510145774	241185.6092	0.9825623003	120726.5062
2832	0.1510116474	241141.4014	0.9825686922	120720.4737
2833	0.1510115511	241112.8285	0.9825728228	120716.6824
2834	0.1510080127	241091.6943	0.9825758778	120712.8253
2835	0.1510012335	241035.6451	0.9825839784	120703.3136
2836	0.1509793395	241024.0101	0.9825856597	120693.4705
2837	0.1509720778	241015.9903	0.9825868186	120687.8854
2838	0.1509622155	241005.4464	0.9825883421	120685.4419
2839	0.1509579792	240969.3114	0.9825935629	120680.0408
2840	0.1509574587	240935.5193	0.9825984445	120675.1271
2841	0.1509595996	240928.2945	0.9825994881	120673.1237
2842	0.1509523802	240890.9463	0.9826048825	120667.3511
2843	0.1509466356	240883.3913	0.9826059736	120663.0119
2844	0.1509487195	240851.9208	0.9826105182	120660.6911
2845	0.1509534031	240846.7251	0.9826112685	120658.0346
2846	0.150955086	240839.0017	0.9826123837	120655.0518
2847	0.150956279	240832.1706	0.98261337	120653.2922
2848	0.1509556583	240799.8168	0.9826180412	120648.5535
2849	0.1509318012	240769.834	0.9826223695	120639.2989
2850	0.1509247592	240740.0363	0.9826266706	120634.8128
2851	0.1509071371	240727.1763	0.9826285266	120615.7436
2852	0.1509004484	240706.4101	0.9826315236	120609.4141
2853	0.150874416	240694.0141	0.9826333125	120596.9701
2854	0.150879044	240668.9798	0.9826369248	120594.1712
2855	0.1508742368	240647.5755	0.9826400131	120587.1402
2856	0.1508689818	240621.2478	0.9826438114	120582.0108
2857	0.150866842	240600.6601	0.9826467813	120578.3094
2858	0.1508413442	240578.0037	0.9826500493	120557.6643
2859	0.1507792578	240560.8136	0.9826525287	120537.0431
2860	0.1507792083	240518.7071	0.9826586009	120525.4546
2861	0.1507811956	240489.4815	0.982662815	120523.5696
2862	0.1507843897	240477.2366	0.9826645805	120518.7972
2863	0.1507654662	240467.9993	0.9826659122	120511.9184
2864	0.1507659538	240425.3288	0.9826720635	120507.2133
2865	0.1507605109	240384.9122	0.9826778888	120495.6795
2866	0.1507575703	240350.837	0.9826827994	120482.7504
2867	0.1507441855	240330.4544	0.9826857363	120462.2021
2868	0.1507406823	240308.276	0.9826889318	120457.325
2869	0.1507320287	240277.234	0.9826934039	120444.5078
2870	0.150724954	240224.0251	0.982701068	120435.3282
2871	0.1507199871	240185.5492	0.982706609	120424.5377
2872	0.1507214119	240182.971	0.9827069803	120423.4614
2873	0.150723476	240176.1182	0.9827079671	120421.4703
2874	0.1507194698	240142.0697	0.9827128695	120416.4067
2875	0.1506954088	240127.6837	0.9827149407	120408.9399
2876	0.1506889237	240088.835	0.9827205331	120393.7295
2877	0.1506885907	240059.2306	0.9827247942	120384.7957
2878	0.1506941542	240042.327	0.9827272269	120374.506
2879	0.1506894344	240016.0768	0.9827310045	120365.5628
2880	0.1506743406	239993.2521	0.9827342888	120348.0133
2881	0.1506729028	239989.2543	0.982734864	120346.5352
2882	0.1506701701	239969.7929	0.982737664	120343.1569
2883	0.1506670909	239960.417	0.9827390129	120339.6363
2884	0.1506595952	239931.3061	0.9827432007	120327.6014
2885	0.1506223797	239903.2066	0.9827472425	120306.4582
2886	0.1505834058	239890.8733	0.9827490164	120293.3621
2887	0.1505776784	239855.3824	0.9827541205	120288.2904
2888	0.1505839164	239819.152	0.9827593301	120281.1271
2889	0.1505782566	239784.74	0.9827642775	120276.2054
2890	0.1505781957	239754.5338	0.9827686197	120265.8072
2891	0.1505796685	239722.1103	0.98277328	120258.8758
2892	0.1505749144	239714.9839	0.9827743042	120254.7298
2893	0.1505587732	239698.8245	0.9827766265	120246.9865
2894	0.1505581812	239692.929	0.9827774737	120244.3926
2895	0.1505536665	239667.8002	0.9827810847	120235.7301
2896	0.1505447306	239645.6449	0.982784268	120228.7171
2897	0.1505410387	239609.1625	0.9827895093	120218.4934
2898	0.1505342635	239587.8594	0.9827925694	120203.2785
2899	0.150526586	239577.9309	0.9827939956	120197.0984
2900	0.1505220905	239546.4208	0.9827985212	120191.4011
2901	0.1505217863	239544.4708	0.9827988013	120190.552
2902	0.1505058567	239499.399	0.9828052737	120171.4473
2903	0.1504707617	239475.2334	0.9828087435	120151.9149
2904	0.1504731606	239456.3706	0.9828114516	120146.082
2905	0.1504543109	239441.5016	0.9828135861	120139.8921
2906	0.1504573534	239413.0046	0.9828176767	120135.1262
2907	0.1503933072	239395.5111	0.9828201876	120112.9214
2908	0.1503830768	239381.1085	0.9828222547	120106.6552
2909	0.1503732206	239351.4754	0.9828265073	120087.3247
2910	0.1503648891	239337.4043	0.9828285265	120083.5433
2911	0.1503634714	239305.2657	0.9828331378	120071.8734
2912	0.1503617336	239282.4174	0.9828364157	120054.3009
2913	0.1503634664	239280.0022	0.9828367622	120053.235
2914	0.1503630168	239278.1199	0.9828370323	120052.3959
2915	0.1503466416	239264.4868	0.9828389879	120036.4866
2916	0.1503416188	239254.1053	0.9828404771	120030.3156
2917	0.1503413989	239252.2571	0.9828407422	120029.4895
2918	0.1503369314	239231.7118	0.9828436891	120023.2463
2919	0.1503355472	239225.6603	0.9828445571	120020.5936
2920	0.1503369297	239216.4852	0.982845873	120016.9708
2921	0.1503377645	239208.308	0.9828470458	120014.4055
2922	0.150315359	239193.9234	0.9828491086	120007.0115
2923	0.1503138813	239163.3282	0.9828534959	119995.927
2924	0.150316073	239156.8495	0.9828544248	119993.9919
2925	0.1503123379	239126.2374	0.9828588138	119982.2078
2926	0.150312124	239124.4544	0.9828590694	119981.4002
2927	0.1503081856	239104.7029	0.982861901	119975.4559
2928	0.1503076875	239102.9499	0.9828621523	119974.6485
2929	0.1502935693	239082.2519	0.9828651192	119964.0651
2930	0.1502931033	239080.5299	0.9828653661	119963.2655
2931	0.1502846405	239067.6143	0.9828672173	119958.3254
2932	0.1502843178	239065.9295	0.9828674588	119957.5408
2933	0.1502787623	239008.5846	0.982875677	119947.5529
2934	0.1502783087	239000.6826	0.9828768093	119941.9845
