iter	Passed	Remaining
717	5619	2207
718	5626	2198
719	5633	2190
720	5640	2182
721	5647	2174
722	5654	2166
723	5662	2158
724	5669	2150
725	5676	2142
726	5684	2134
727	5691	2126
728	5699	2118
729	5707	2111
730	5715	2103
731	5722	2095
732	5730	2087
733	5738	2079
734	5746	2071
735	5754	2063
736	5761	2056
737	5768	2048
738	5776	2040
739	5783	2032
740	5791	2024
741	5800	2016
742	5808	2009
743	5817	2001
744	5824	1993
745	5832	1985
746	5841	1978
747	5848	1970
748	5855	1962
749	5863	1954
750	5871	1946
751	5878	1938
752	5886	1930
753	5893	1922
754	5900	1914
755	5906	1906
756	5914	1898
757	5922	1890
758	5930	1883
759	5937	1874
760	5945	1867
761	5952	1859
762	5960	1851
763	5968	1843
764	5976	1835
765	5983	1827
766	5991	1820
767	5999	1812
768	6007	1804
769	6015	1796
770	6023	1788
771	6031	1781
772	6038	1773
773	6045	1765
774	6053	1757
775	6061	1749
776	6069	1741
777	6076	1733
778	6084	1726
779	6092	1718
780	6099	1710
781	6107	1702
782	6115	1694
783	6123	1687
784	6131	1679
785	6139	1671
786	6149	1664
787	6156	1656
788	6163	1648
789	6170	1640
790	6178	1632
791	6186	1624
792	6194	1617
793	6202	1609
794	6210	1601
795	6218	1593
796	6226	1585
797	6233	1577
798	6240	1569
799	6248	1562
800	6255	1554
801	6262	1546
802	6269	1538
803	6276	1530
804	6284	1522
805	6291	1514
806	6298	1506
807	6305	1498
808	6313	1490
809	6320	1482
810	6327	1474
811	6334	1466
812	6342	1458
813	6348	1450
814	6356	1442
815	6363	1434
816	6371	1427
817	6378	1419
818	6385	1411
819	6393	1403
820	6400	1395
821	6407	1387
822	6414	1379
823	6423	1371
824	6430	1364
825	6438	1356
826	6445	1348
827	6452	1340
828	6460	1332
829	6469	1325
830	6476	1317
831	6483	1309
832	6491	1301
833	6498	1293
834	6505	1285
835	6512	1277
836	6520	1269
837	6529	1262
838	6536	1254
839	6544	1246
840	6552	1238
841	6560	1230
842	6568	1223
843	6575	1215
844	6582	1207
845	6590	1199
846	6597	1191
847	6604	1183
848	6611	1175
849	6618	1168
850	6626	1160
851	6634	1152
852	6642	1144
853	6649	1136
854	6656	1128
855	6664	1121
856	6671	1113
857	6678	1105
858	6686	1097
859	6694	1089
860	6701	1081
861	6709	1074
862	6715	1066
863	6722	1058
864	6729	1050
