iter	MAPE	RMSE	R2	MAE
914	0.1978319858	327275.9039	0.9683175279	158302.2426
915	0.1978069732	327192.6531	0.9683336443	158259.9111
916	0.1977071723	327043.8079	0.9683624488	158239.2916
917	0.1976872268	326997.0657	0.9683714916	158214.8557
918	0.1976865714	326887.1984	0.9683927417	158186.2154
919	0.1975692231	326762.8847	0.9684167773	158076.5848
920	0.1974995807	326658.3761	0.9684369766	158016.6194
921	0.1974900655	326517.8841	0.9684641206	157958.7113
922	0.1972570533	326432.1847	0.9684806725	157852.7854
923	0.1972431234	326371.5944	0.9684923722	157826.5897
924	0.1971549182	326222.8518	0.9685210847	157777.69
925	0.1970296118	326087.2127	0.9685472563	157729.9286
926	0.197028977	325982.3869	0.9685674749	157697.7285
927	0.1970311102	325851.4153	0.9685927275	157650.1733
928	0.1970113162	325804.9738	0.9686016794	157628.3224
929	0.1970164902	325709.8375	0.9686200136	157594.1279
930	0.1969061132	325648.9705	0.9686317408	157541.7602
931	0.1969146513	325568.1963	0.9686473	157503.6074
932	0.1968593006	325406.2661	0.9686784805	157450.9204
933	0.1966999537	325323.2839	0.9686944531	157391.8823
934	0.1966666021	325176.234	0.9687227477	157334.5683
935	0.1966608421	325085.6189	0.968740177	157318.43
936	0.1965161436	324986.6017	0.9687592168	157239.0171
937	0.1964298062	324852.7276	0.96878495	157208.8547
938	0.1964269975	324800.7293	0.9687949422	157181.5593
939	0.1964105365	324706.7605	0.9688129956	157140.6645
940	0.1961840303	324609.7645	0.9688316251	157023.7927
941	0.1961772313	324502.4167	0.9688522363	156981.4198
942	0.1961781933	324463.9679	0.968859617	156964.825
943	0.196103885	324376.7249	0.968876361	156926.6431
944	0.1960730955	324238.258	0.9689029269	156895.235
945	0.1959543433	324119.0262	0.9689257933	156811.4031
946	0.195867352	324027.6491	0.968943312	156753.1548
947	0.1958500031	323984.3874	0.9689516043	156734.0072
948	0.1958703423	323967.245	0.9689548899	156725.9492
949	0.1957665467	323901.7878	0.9689674338	156658.3622
950	0.1956797019	323794.5478	0.9689879795	156638.5715
951	0.1954847868	323688.9853	0.9690081971	156597.5715
952	0.1954341202	323538.2401	0.9690370567	156547.6403
953	0.1952942668	323481.9722	0.9690478256	156480.3124
954	0.195283331	323391.1532	0.9690652031	156433.5132
955	0.19513522	323320.378	0.9690787419	156386.6521
956	0.1949640601	323241.6404	0.9690938005	156323.0955
957	0.1949443664	323186.8415	0.9691042786	156309.6418
958	0.1949435046	323100.3785	0.9691208076	156266.7993
959	0.1949632834	323083.5332	0.9691240274	156258.7829
960	0.1949656093	322982.0311	0.9691434248	156215.8898
961	0.194869301	322768.4922	0.9691842128	156181.1213
962	0.1948723065	322704.8132	0.9691963709	156157.3395
963	0.1947902022	322572.1351	0.9692216951	156114.5686
964	0.1947598028	322438.703	0.9692471528	156085.4018
965	0.1947458483	322309.971	0.9692717037	156062.8791
966	0.1947002042	322211.3541	0.9692905046	156006.4994
967	0.1945998131	322002.632	0.9693302778	155955.5221
968	0.1945101427	321883.4144	0.9693529838	155918.74
969	0.1943872	321818.0021	0.9693654385	155852.4482
970	0.1943635063	321713.4307	0.969385344	155810.1058
971	0.1942541806	321633.403	0.9694005732	155750.9331
972	0.1942543339	321499.7914	0.9694259909	155692.7394
973	0.1941201957	321445.7402	0.9694362704	155632.1843
974	0.1941282633	321245.9631	0.969474249	155599.851
975	0.1940302224	321125.3961	0.969497158	155558.289
976	0.1939819909	321066.3398	0.9695083761	155513.3165
977	0.1939730278	320924.2598	0.9695353568	155474.1112
978	0.1939692018	320806.6832	0.9695576753	155445.1703
979	0.1939778571	320779.8115	0.969562775	155430.5984
980	0.1939504339	320685.4568	0.969580678	155395.401
981	0.193856564	320588.4319	0.9695990823	155348.0923
982	0.1937798385	320379.9308	0.9696386131	155302.0968
983	0.1936097171	320226.4607	0.9696676939	155198.3745
984	0.1934699391	320150.917	0.9696820034	155144.1214
985	0.1934515329	320062.9868	0.9696986549	155108.3402
986	0.1934235794	319939.2971	0.9697220706	155081.2444
987	0.1933509306	319748.4405	0.9697581838	155039.9154
988	0.1933026795	319648.7967	0.9697770295	154990.2357
989	0.1933125599	319622.519	0.9697819984	154976.0503
990	0.1932471376	319496.3665	0.9698058473	154931.6668
991	0.1932513894	319375.1348	0.9698287571	154907.3288
992	0.1932402525	319255.7341	0.9698513124	154886.1024
993	0.1932296636	319215.2445	0.9698589591	154863.2637
994	0.193111419	319123.7724	0.9698762306	154783.2727
995	0.1930886241	319099.4363	0.9698808249	154768.8106
996	0.1928878338	319015.5095	0.9698966662	154664.7646
997	0.1927817728	318910.3744	0.9699165047	154634.6636
998	0.1927802339	318810.2472	0.9699353921	154608.4502
999	0.1927419623	318711.5871	0.969953997	154539.059
1000	0.1927121273	318679.104	0.9699601213	154516.8371
1001	0.1926067161	318552.9315	0.9699839036	154479.1842
1002	0.1925123003	318478.2542	0.9699979751	154426.361
1003	0.1924545996	318367.6807	0.9700188045	154348.2786
1004	0.1924016651	318182.1168	0.970053744	154252.99
1005	0.192255172	318048.8711	0.97007882	154129.0993
1006	0.1922050207	317913.0023	0.9701043789	154088.3593
1007	0.1920818131	317863.8276	0.9701136267	154031.5594
1008	0.1919900155	317779.9534	0.9701293967	153975.9343
1009	0.1919203347	317594.6227	0.9701642279	153936.8419
1010	0.1917818917	317538.8576	0.9701747045	153894.3815
1011	0.1916569816	317470.0186	0.9701876347	153818.0596
1012	0.1916607402	317424.1717	0.9701962447	153794.6147
1013	0.1916509737	317374.3329	0.9702056029	153775.5102
1014	0.1915102843	317327.8658	0.9702143267	153717.3075
1015	0.1915144432	317212.8307	0.9702359181	153694.1485
1016	0.1915157366	317094.7472	0.9702580736	153672.8281
1017	0.1915063051	317044.4844	0.9702675016	153651.2142
1018	0.1915169545	317020.2463	0.9702720475	153638.6167
1019	0.1914614739	316970.5886	0.9702813599	153601.8347
1020	0.1913809415	316865.2906	0.9703011018	153564.9347
1021	0.1913583323	316783.2501	0.9703164786	153533.583
1022	0.191349193	316656.8686	0.9703401586	153514.3286
1023	0.1912009457	316514.9113	0.9703667456	153419.3633
1024	0.191097534	316414.0832	0.9703856224	153388.1843
1025	0.1910619738	316359.0115	0.9703959302	153355.3252
1026	0.1910575355	316322.4844	0.970402766	153339.7553
1027	0.190931399	316254.6134	0.9704154656	153271.9303
1028	0.1908693023	316142.6025	0.9704364184	153230.0353
1029	0.1908051838	316037.5511	0.9704560625	153195.3523
1030	0.190794329	316005.2032	0.9704621101	153173.2755
1031	0.1906900035	315815.9107	0.9704974869	153127.6378
1032	0.1905547135	315720.5621	0.9705152986	153052.0578
1033	0.1905580359	315611.9009	0.9705355905	153030.1149
1034	0.1905497068	315581.2716	0.9705413091	153007.7184
1035	0.1905276544	315372.9119	0.9705801959	152957.8231
1036	0.1904538427	315252.6008	0.9706026383	152880.7382
1037	0.1904500868	315148.7724	0.9706219991	152837.2873
1038	0.1904324375	315059.2642	0.9706386846	152810.1738
1039	0.190414145	315028.4405	0.9706444294	152782.3498
1040	0.1904002329	314934.5343	0.9706619279	152734.3682
1041	0.1903726351	314817.1655	0.970683791	152694.3334
1042	0.190376536	314737.4584	0.970698634	152663.929
1043	0.190379937	314634.8309	0.9707177397	152643.3906
1044	0.1902635142	314569.222	0.9707299506	152583.2821
1045	0.1902513468	314444.7003	0.970753119	152534.9467
1046	0.1902467089	314347.268	0.9707712408	152493.6213
1047	0.1901674992	314147.1829	0.9708084377	152459.481
1048	0.1901411771	314031.2918	0.9708299717	152434.7472
1049	0.1901319849	313915.0528	0.9708515623	152416.962
1050	0.1901232504	313886.2687	0.9708569075	152397.2375
1051	0.1901010303	313812.1946	0.9708706609	152368.515
1052	0.1899653335	313759.8947	0.9708803694	152330.8027
1053	0.1899732029	313685.1662	0.9708942387	152310.0343
1054	0.1898829719	313642.2186	0.9709022081	152281.3404
1055	0.1898669873	313613.3706	0.9709075605	152255.4362
1056	0.1898560638	313524.6999	0.9709240093	152210.7728
1057	0.1898652109	313516.6295	0.9709255062	152208.8187
1058	0.1897564117	313401.6735	0.9709468235	152174.6329
1059	0.1897477213	313275.3834	0.9709702337	152144.0837
1060	0.1897363422	313163.8126	0.9709909075	152124.7354
1061	0.1897288079	313044.8717	0.9710129388	152091.699
1062	0.1897170463	312942.2977	0.9710319319	152072.4163
1063	0.1896801796	312903.1737	0.9710391746	152060.8697
1064	0.1896678042	312818.6647	0.971054816	152018.2675
1065	0.1896472197	312698.3893	0.9710770699	151991.2374
1066	0.1896166559	312614.8313	0.9710925252	151936.0198
1067	0.1896064146	312516.6052	0.9711106882	151917.7698
1068	0.1895878459	312400.7057	0.971132112	151896.3212
1069	0.189575772	312340.0638	0.9711433183	151862.7746
1070	0.1895413699	312302.3722	0.9711502824	151852.2278
1071	0.189534054	312274.9344	0.9711553515	151832.8344
1072	0.18955147	312260.709	0.9711579794	151826.3352
1073	0.1895410189	312153.0898	0.9711778565	151807.9054
1074	0.1895181921	312126.9578	0.971182682	151793.9691
1075	0.1894907909	311995.3075	0.9712069863	151767.8157
1076	0.1894776019	311935.5236	0.9712180198	151735.9937
1077	0.1894804244	311840.5656	0.9712355404	151719.0891
1078	0.1893847607	311665.8644	0.9712677606	151633.9183
1079	0.1893668332	311554.5351	0.9712882837	151613.3721
1080	0.1893056202	311477.1294	0.9713025488	151584.1748
1081	0.1892795429	311350.9369	0.9713257971	151558.8268
1082	0.1892755088	311266.6284	0.971341324	151537.1254
1083	0.1892398	311237.8566	0.9713466219	151521.9903
1084	0.1892507172	311215.561	0.9713507269	151510.6982
1085	0.1892467399	311080.6286	0.9713755642	151456.4521
1086	0.189239522	310980.3997	0.9713940066	151441.0728
1087	0.1892331601	310904.7183	0.9714079282	151410.0921
1088	0.1891572803	310755.3984	0.9714353858	151371.8135
1089	0.1891328721	310634.5469	0.9714575988	151347.7418
1090	0.1891311087	310549.5451	0.9714732173	151312.3277
1091	0.1890732513	310398.9292	0.9715008814	151281.4075
1092	0.1890840822	310331.5818	0.971513247	151256.697
1093	0.189047427	310240.1128	0.9715300373	151200.3204
1094	0.1890064188	310132.4841	0.9715497875	151169.0968
1095	0.1889727286	310045.1212	0.9715658138	151116.0885
1096	0.1888497497	310016.8936	0.971570991	151080.498
1097	0.1887754642	309947.0122	0.9715838061	151045.2768
1098	0.188765596	309868.6869	0.9715981661	151005.6679
1099	0.1886912525	309782.937	0.9716138832	150975.0522
1100	0.18865202	309630.0517	0.9716418947	150903.2445
1101	0.1885168014	309481.5142	0.9716690964	150822.1383
1102	0.1885159365	309404.3568	0.9716832211	150802.4404
1103	0.1885084468	309342.0493	0.9716946248	150763.1737
1104	0.1884476791	309264.2848	0.9717088542	150738.7132
1105	0.1884261132	309149.0734	0.9717299291	150715.814
1106	0.1882863927	309080.4788	0.9717424729	150676.9141
1107	0.1882865329	309002.8892	0.9717566583	150643.9016
1108	0.1882856027	308978.3165	0.9717611501	150632.6365
1109	0.1882768743	308891.1771	0.9717770759	150615.8522
1110	0.1881050661	308840.0681	0.9717864147	150532.5149
1111	0.1880887511	308813.2263	0.9717913187	150527.6048
1112	0.1880961789	308634.9837	0.9718238726	150497.3221
1113	0.1880615377	308607.6514	0.9718288628	150482.916
1114	0.1878988885	308559.3314	0.9718376839	150403.8834
1115	0.1876835036	308518.6635	0.9718451069	150362.0072
1116	0.1876381365	308437.7583	0.9718598715	150289.0027
1117	0.18761707	308326.8154	0.9718801115	150266.754
1118	0.1876307335	308268.1564	0.9718908101	150252.6668
1119	0.1876250884	308199.9209	0.9719032527	150210.3648
1120	0.1875954832	308097.8426	0.9719218614	150180.8203
1121	0.1875660409	308014.2349	0.9719370983	150130.4403
1122	0.1874867048	307938.2882	0.9719509354	150080.3301
1123	0.1874149419	307840.2806	0.971968787	150014.6507
1124	0.1874277226	307797.5063	0.9719765763	149998.8989
1125	0.1872281375	307719.9226	0.9719907017	149893.3444
1126	0.1872005781	307622.5793	0.9720084197	149865.0456
1127	0.187207407	307470.7004	0.9720360528	149836.1597
1128	0.1872119509	307329.4208	0.9720617452	149815.4724
1129	0.1872173205	307244.9779	0.9720770959	149800.4384
1130	0.1872142465	307175.9169	0.9720896472	149763.2515
1131	0.187210267	307087.8328	0.9721056518	149741.9524
1132	0.1872162365	307006.647	0.9721203988	149727.6829
1133	0.1872180049	306903.6629	0.9721390999	149710.9375
1134	0.1871768747	306823.7673	0.9721536039	149671.8062
1135	0.1870474734	306750.3116	0.9721669356	149630.1728
1136	0.187032193	306653.6027	0.9721844826	149611.7228
1137	0.1870364587	306566.6137	0.9722002613	149594.3182
1138	0.1870407545	306482.6725	0.972215483	149577.6642
1139	0.1869695465	306410.8398	0.9722285056	149535.4046
1140	0.1868063912	306345.9334	0.9722402699	149491.3317
1141	0.1868108483	306265.1309	0.9722549119	149475.2801
1142	0.1868128657	306199.9423	0.9722667218	149450.1439
1143	0.1868180828	306097.4894	0.9722852775	149425.6711
1144	0.1868007943	305978.9428	0.9723067403	149383.7437
1145	0.1867942698	305901.984	0.9723206691	149369.1059
1146	0.186750942	305869.8929	0.9723264763	149348.9301
1147	0.1867406593	305756.025	0.9723470768	149332.2755
1148	0.1867134829	305655.4719	0.9723652621	149302.1075
1149	0.1865473906	305571.4633	0.9723804507	149270.6999
1150	0.1864391668	305532.2297	0.9723875426	149247.4792
1151	0.1864493393	305476.5124	0.9723976126	149218.3343
1152	0.1863226914	305404.8883	0.9724105548	149188.0999
1153	0.1862645983	305376.805	0.9724156285	149141.4362
1154	0.1861647549	305317.911	0.9724262671	149076.9422
1155	0.1861160994	305235.2775	0.9724411906	149043.8624
1156	0.1861001268	305127.149	0.9724607124	149012.6776
1157	0.1860166735	304961.1619	0.9724906666	148969.6524
1158	0.1860198054	304830.1849	0.9725142913	148950.7683
1159	0.1859347397	304788.4552	0.9725218161	148907.3359
1160	0.1858670813	304658.5001	0.9725452433	148875.6017
1161	0.185885119	304645.9047	0.9725475134	148870.0579
1162	0.1858888223	304568.8838	0.9725613928	148855.0428
1163	0.1858647355	304514.723	0.9725711506	148814.4026
1164	0.1858468559	304344.742	0.9726017638	148764.3743
1165	0.1858469314	304225.1217	0.9726232969	148753.4764
1166	0.1858332971	304147.6939	0.9726372303	148713.9104
1167	0.1857567493	304063.0703	0.9726524546	148685.9179
1168	0.1857691364	304012.8382	0.9726614896	148668.9639
1169	0.1857578469	303978.9275	0.9726675881	148659.8518
1170	0.1856597122	303923.6041	0.9726775361	148609.0483
1171	0.1856639893	303774.2714	0.9727043792	148585.6269
1172	0.1855524275	303731.019	0.9727121516	148552.3182
1173	0.1855477865	303708.4572	0.9727162054	148535.6803
1174	0.1855326405	303684.5843	0.9727204945	148531.1223
1175	0.1855013574	303588.5596	0.9727377433	148503.9956
1176	0.1854223102	303449.4851	0.9727627154	148434.9247
1177	0.1854129808	303355.3118	0.9727796185	148407.0812
1178	0.1854085594	303266.3078	0.972795589	148375.5997
1179	0.1852873366	303146.6222	0.9728170575	148296.7448
1180	0.1852247536	303088.1463	0.9728275435	148260.0202
1181	0.1851607972	303003.5782	0.9728427048	148228.7759
1182	0.1851481615	302914.2433	0.972858716	148213.5434
1183	0.185151737	302840.5556	0.9728719193	148199.3615
1184	0.185144356	302791.8545	0.9728806438	148165.2079
1185	0.1851185482	302661.2458	0.9729040345	148105.2782
1186	0.1850255029	302592.6513	0.9729163151	148050.9524
1187	0.1850128358	302506.541	0.9729317276	148036.1903
1188	0.1849834719	302421.02	0.9729470302	148005.7808
1189	0.184860737	302360.6629	0.9729578276	147972.7822
1190	0.1847772257	302269.5073	0.9729741305	147910.892
1191	0.1846600302	302203.0916	0.9729860056	147882.3886
1192	0.1846522266	302115.0605	0.9730017415	147856.3224
1193	0.1846461537	302085.1343	0.9730070899	147838.5081
1194	0.1846487536	302013.8466	0.9730198283	147825.0372
1195	0.1845776717	301946.7472	0.9730318155	147781.9327
1196	0.1845492049	301855.6678	0.9730480825	147755.2884
1197	0.1845404357	301719.4141	0.9730724085	147719.4903
1198	0.1845392273	301664.2823	0.9730822483	147687.9631
1199	0.1844913421	301630.579	0.9730882627	147666.3835
1200	0.1844043328	301556.9322	0.9731014027	147631.4915
1201	0.1843497927	301415.9364	0.9731265502	147551.9259
1202	0.1842235226	301363.5554	0.9731358897	147521.2565
1203	0.1842300059	301310.5748	0.9731453345	147497.733
1204	0.1842211665	301218.4206	0.9731617587	147471.2518
1205	0.1842020027	301155.1384	0.9731730343	147423.4192
1206	0.1841676622	301086.8374	0.9731852014	147395.67
1207	0.1841615526	300998.4308	0.9732009461	147370.7725
1208	0.1841534423	300869.5974	0.9732238822	147336.9928
1209	0.1841391143	300846.7439	0.9732279498	147332.5826
1210	0.1841041822	300756.3558	0.9732440345	147288.5672
1211	0.1839999866	300679.389	0.973257727	147240.2031
1212	0.18388294	300575.4366	0.9732762148	147139.0672
1213	0.1838695701	300553.142	0.973280179	147134.76
1214	0.1837586989	300498.1163	0.9732899619	147105.136
1215	0.1836293021	300452.9711	0.9732979868	147053.3055
1216	0.1836476139	300441.8659	0.9732999607	147048.2728
1217	0.1835244604	300327.8975	0.9733202134	146969.9078
1218	0.1835189394	300281.5812	0.9733284419	146929.3874
1219	0.1834753091	300208.3923	0.9733414418	146905.9375
1220	0.1834418648	300139.5984	0.9733536582	146865.9836
1221	0.1834234227	300024.1385	0.9733741553	146831.3696
1222	0.1832624568	299947.5159	0.9733877534	146755.9841
1223	0.1831582889	299908.2434	0.9733947217	146726.2288
1224	0.1831328346	299819.6188	0.9734104434	146678.4823
1225	0.1831439496	299801.2487	0.9734137016	146668.7934
1226	0.1830962447	299674.5773	0.9734361633	146645.7816
1227	0.1829933612	299618.7599	0.9734460579	146605.5781
1228	0.1829298692	299560.5423	0.9734563761	146538.8116
1229	0.1829131626	299539.1605	0.9734601651	146528.2775
1230	0.1828821267	299475.7362	0.973471403	146492.4166
1231	0.1827507707	299416.791	0.9734818451	146460.7413
1232	0.1826759576	299333.9331	0.9734965199	146405.634
1233	0.1825694885	299239.2787	0.9735132789	146317.1399
1234	0.1825312261	299168.2991	0.9735258427	146283.0715
1235	0.1824351679	299115.8668	0.9735351217	146245.13
1236	0.1823834352	299053.12	0.9735462238	146176.4442
1237	0.1822674539	299000.4889	0.9735555343	146151.1668
1238	0.1822711575	298925.6755	0.9735687661	146122.9049
1239	0.1822727672	298857.1923	0.9735808754	146108.6099
1240	0.1822705265	298793.5648	0.9735921236	146082.2292
1241	0.1822393338	298680.6513	0.9736120788	146049.0419
1242	0.1821861616	298603.1592	0.9736257696	146000.1576
1243	0.1821781801	298532.7529	0.9736382054	145969.4125
1244	0.182065542	298467.5595	0.9736497179	145934.7662
1245	0.1820567055	298352.8811	0.9736699629	145905.6446
1246	0.1820486249	298243.6819	0.9736892333	145877.6984
1247	0.1820378251	298196.4799	0.9736975609	145854.3318
1248	0.1819149878	298158.7209	0.9737042215	145824.6121
1249	0.1818577253	298105.3221	0.9737136396	145762.7215
1250	0.1818433049	298039.5118	0.9737252443	145737.9079
1251	0.181747281	297959.1947	0.9737394037	145707.9904
1252	0.1816929551	297899.3343	0.9737499542	145663.8447
1253	0.1816996687	297891.4891	0.9737513368	145661.6618
1254	0.1817084127	297843.869	0.9737597282	145651.1619
1255	0.1816681934	297816.0401	0.9737646315	145635.5556
1256	0.1815316356	297758.7051	0.9737747321	145560.062
1257	0.1814775678	297678.3697	0.9737888813	145530.9698
1258	0.181427805	297636.9287	0.9737961787	145492.2305
1259	0.1814274295	297568.058	0.973808304	145468.3482
1260	0.1813011611	297500.1378	0.9738202592	145441.6149
1261	0.1813038212	297441.1769	0.9738306352	145421.784
1262	0.1813214995	297430.9497	0.9738324348	145417.0317
1263	0.1813181724	297282.083	0.9738586224	145387.9176
1264	0.1813049072	297261.8851	0.9738621745	145383.7879
1265	0.1812281242	297199.4001	0.9738731618	145344.1279
1266	0.1811412081	297142.776	0.9738831165	145322.156
1267	0.1810804313	297093.5657	0.9738917663	145280.5616
1268	0.1810474488	297022.0734	0.9739043301	145251.2347
1269	0.1810479395	296961.6757	0.9739149418	145225.2215
1270	0.1810110236	296883.9518	0.9739285945	145181.935
1271	0.180923555	296846.4815	0.9739351751	145154.044
1272	0.1809173339	296782.372	0.9739464323	145141.5449
1273	0.1808686139	296737.8124	0.9739542552	145116.4623
1274	0.1807613178	296675.6059	0.9739651742	145070.4664
1275	0.1807218245	296587.924	0.973980561	145046.6791
1276	0.1807033169	296483.6549	0.9739988527	145005.5726
1277	0.1806901403	296424.4611	0.9740092341	144993.5587
1278	0.1805969299	296326.2313	0.974026457	144934.4255
1279	0.1805519652	296268.5864	0.9740365614	144871.1121
1280	0.1805427484	296224.7674	0.974044241	144849.5996
1281	0.1805054365	296140.1342	0.9740590703	144811.5392
1282	0.1805062904	296091.3846	0.9740676102	144783.9452
1283	0.1805052537	296065.3043	0.9740721783	144772.9934
1284	0.1805140461	296020.7022	0.9740799898	144763.4297
1285	0.1805033739	295967.3123	0.9740893387	144742.8711
1286	0.1804128117	295917.0434	0.9740981396	144710.2654
1287	0.1803605694	295786.081	0.9741210611	144687.4531
1288	0.180272198	295646.4786	0.9741454835	144633.131
1289	0.1801868975	295598.973	0.9741537916	144602.2606
1290	0.1801644233	295533.7621	0.974165194	144571.1024
1291	0.1801421379	295464.8588	0.9741772393	144531.2126
1292	0.1801352816	295365.6141	0.9741945838	144504.7078
1293	0.1801288701	295271.0993	0.9742110962	144479.0177
1294	0.1799191827	295184.0383	0.9742263018	144389.6943
1295	0.1798652638	295113.4221	0.9742386319	144363.319
1296	0.1798242662	295004.4901	0.9742576464	144345.5623
1297	0.1798317642	294950.4894	0.9742670698	144321.2744
1298	0.179791619	294837.1596	0.9742868409	144253.2193
1299	0.179694183	294793.0544	0.9742945333	144230.1304
1300	0.1796880879	294754.1268	0.9743013217	144211.8113
1301	0.17967108	294705.7026	0.9743097649	144193.8802
1302	0.1795985462	294653.5112	0.9743188634	144175.5714
1303	0.1795864145	294618.3172	0.9743249978	144158.8046
1304	0.1794805974	294558.1119	0.9743354902	144137.3633
1305	0.1793797886	294495.9525	0.9743463208	144108.2555
1306	0.1793770046	294488.3733	0.9743476412	144106.2703
1307	0.17936441	294469.9985	0.9743508423	144102.2799
1308	0.1793120571	294363.5302	0.9743693863	144085.4683
1309	0.1793015798	294330.129	0.9743752025	144069.2253
1310	0.1792983589	294321.9967	0.9743766185	144067.04
1311	0.1792754399	294266.5973	0.9743862637	144040.4722
1312	0.1792564268	294184.2196	0.9744006024	144029.9363
1313	0.1791745235	294091.9577	0.9744166568	143972.7918
1314	0.1791419984	294054.7771	0.9744231252	143961.5495
1315	0.1791455793	294030.3401	0.9744273761	143949.1334
1316	0.1791231778	293976.9439	0.9744366632	143924.9268
1317	0.1790513237	293933.5893	0.9744442027	143905.3405
1318	0.1790394447	293879.4357	0.9744536185	143886.8044
1319	0.1790295632	293839.3007	0.9744605957	143867.8217
1320	0.1790162194	293777.8804	0.9744712714	143842.1742
1321	0.1789156526	293685.2013	0.9744873762	143777.4411
1322	0.1788256266	293646.453	0.9744941079	143748.0232
1323	0.1787988572	293592.0813	0.9745035524	143715.5939
1324	0.1787901987	293561.9439	0.9745087866	143700.7219
1325	0.1787782352	293543.2005	0.9745120416	143691.7075
1326	0.1787691252	293484.1885	0.9745222884	143679.8372
1327	0.1786952655	293426.6429	0.9745322787	143647.8226
1328	0.1786875923	293319.7214	0.9745508356	143634.5038
1329	0.1785343473	293252.37	0.9745625214	143569.3331
1330	0.1785227526	293200.0706	0.9745715938	143551.5141
1331	0.1785397855	293191.9648	0.9745729997	143547.6347
1332	0.1785171604	293132.3517	0.9745833386	143522.5581
1333	0.1785213362	293124.7077	0.9745846641	143520.5457
1334	0.1785249592	293118.6567	0.9745857134	143518.552
1335	0.1784284735	293062.0152	0.9745955344	143498.937
1336	0.1784279654	292973.6448	0.9746108531	143478.0798
1337	0.1784267781	292921.1465	0.9746199513	143453.743
1338	0.1784069841	292872.306	0.9746284142	143430.8497
1339	0.178299413	292834.4185	0.9746349782	143368.0985
1340	0.1782110838	292782.3669	0.9746439947	143318.8714
1341	0.1782081533	292722.5682	0.9746543512	143295.648
1342	0.178168842	292664.6527	0.9746643795	143261.6277
1343	0.1781627309	292593.4978	0.9746766976	143241.0888
1344	0.1781162576	292555.587	0.9746832594	143205.2587
1345	0.1781020816	292526.6348	0.97468827	143186.5371
1346	0.178036277	292455.4178	0.974700593	143138.6877
1347	0.1780132557	292374.6496	0.9747145651	143091.094
1348	0.1780035902	292339.0148	0.9747207283	143085.7759
1349	0.1778578635	292288.6656	0.9747294352	143028.7358
1350	0.1778206351	292197.5208	0.974745193	142961.2679
1351	0.1777540233	292149.4907	0.9747534949	142949.847
1352	0.1777463118	292053.4738	0.974770087	142938.6605
1353	0.1777549969	292013.5075	0.9747769918	142916.5375
1354	0.1776886881	291966.5899	0.9747850963	142864.5339
1355	0.1776791693	291870.5298	0.9748016855	142813.1995
1356	0.1776644991	291816.061	0.9748110896	142778.0779
1357	0.1775156637	291764.639	0.9748199661	142716.4998
1358	0.1775081973	291670.6868	0.9748361801	142705.7588
1359	0.1775146947	291635.2433	0.9748422955	142690.0605
1360	0.1775101948	291590.0441	0.974850093	142672.803
1361	0.1774779495	291538.7161	0.9748589464	142637.5215
1362	0.1773861372	291504.5294	0.9748648423	142581.0592
1363	0.1773808427	291405.6866	0.974881885	142564.6021
1364	0.1773165024	291359.1636	0.9748899046	142538.2416
1365	0.1772349774	291331.3339	0.9748947012	142521.8216
1366	0.1772341553	291268.9822	0.9749054463	142507.631
1367	0.1771341971	291221.572	0.974913615	142484.7461
1368	0.1771178925	291150.7297	0.9749258185	142465.8166
1369	0.1771174928	291090.5669	0.97493618	142452.1072
1370	0.1770910565	291006.3611	0.9749506787	142405.5333
1371	0.1770409928	290944.7183	0.9749612897	142377.8839
1372	0.176980672	290901.6355	0.9749687046	142350.9986
1373	0.1769798198	290843.6122	0.9749786891	142337.7439
1374	0.176955195	290764.9703	0.9749922184	142314.0819
1375	0.1769195176	290709.5567	0.9750017494	142281.6117
1376	0.1768361742	290582.1664	0.9750236533	142232.3007
1377	0.1767621461	290544.376	0.9750301493	142214.2446
1378	0.176738	290465.0938	0.9750437747	142170.3135
1379	0.1766685229	290409.8163	0.9750532725	142133.6811
1380	0.1766176647	290334.1294	0.9750662741	142117.2603
1381	0.176583443	290279.3602	0.9750756803	142091.7007
1382	0.1765663019	290217.3719	0.9750863242	142071.4152
1383	0.1765694573	290158.9153	0.9750963595	142048.569
1384	0.1765108894	290085.4342	0.9751089714	142006.8406
1385	0.1763862635	290031.352	0.9751182516	141941.9072
1386	0.1763855934	289984.4214	0.9751263033	141923.103
1387	0.1763864608	289928.7105	0.9751358597	141910.6743
1388	0.1763820624	289847.3853	0.9751498066	141888.8899
1389	0.1763601103	289795.0838	0.975158774	141851.9021
1390	0.1763635625	289710.9893	0.975173189	141833.5141
1391	0.1762997616	289637.9335	0.9751857085	141815.4978
1392	0.1763004642	289584.8325	0.9751948063	141803.694
1393	0.1763067675	289472.5948	0.9752140307	141789.0125
1394	0.1762619519	289408.2808	0.9752250432	141737.9553
1395	0.1762486581	289317.032	0.9752406635	141702.7373
1396	0.1760282152	289271.5186	0.9752484528	141620.1044
1397	0.1760192523	289243.4439	0.9752532571	141606.1186
1398	0.1759575201	289194.2941	0.9752616665	141598.2376
1399	0.1759488138	289177.6116	0.9752645206	141589.32
1400	0.1758242465	289145.0814	0.9752700853	141541.8978
1401	0.1758177009	289087.6541	0.9752799076	141501.9251
1402	0.1757091826	289039.385	0.975288162	141439.9094
1403	0.1756628085	288940.5772	0.9753050545	141424.6338
1404	0.1755591501	288897.4327	0.9753124288	141378.7746
