iter	MAPE	RMSE	R2	MAE
2685	0.1537606294	245145.398	0.981707768	122652.4058
2686	0.1537339812	245126.5396	0.9817105823	122626.4031
2687	0.1537361875	245117.4994	0.9817119313	122622.6674
2688	0.1537303788	245080.8899	0.9817173937	122617.4606
2689	0.1537306001	245076.8992	0.9817179891	122616.1987
2690	0.1536768365	245060.6706	0.9817204102	122589.4685
2691	0.1536714805	245047.3093	0.9817224034	122581.0137
2692	0.15367243	245025.04	0.9817257253	122575.1218
2693	0.153676187	245004.4288	0.9817287996	122564.4005
2694	0.1536492089	244986.6751	0.9817314475	122539.4542
2695	0.1536518526	244981.8515	0.9817321669	122537.9124
2696	0.1536409123	244961.4246	0.9817352131	122515.912
2697	0.1536353621	244899.975	0.9817443756	122501.5146
2698	0.1536269058	244878.6857	0.9817475494	122482.1581
2699	0.1536290809	244854.422	0.9817511663	122470.1153
2700	0.1536133166	244843.63	0.9817527749	122466.0135
2701	0.1536110797	244826.8791	0.9817552716	122459.7226
2702	0.1536082422	244820.3519	0.9817562444	122456.8407
2703	0.1535638625	244801.5408	0.9817590478	122440.2818
2704	0.1535421775	244785.8029	0.9817613931	122427.3823
2705	0.1535393761	244759.693	0.9817652837	122420.1811
2706	0.1535359017	244749.5416	0.9817667963	122415.0814
2707	0.1535093229	244721.3113	0.9817710022	122387.0702
2708	0.1535022208	244706.2394	0.9817732475	122380.404
2709	0.1534778176	244666.6859	0.9817791393	122367.8596
2710	0.1534729364	244639.1552	0.9817832396	122354.2597
2711	0.1534736825	244617.6611	0.9817864405	122348.8302
2712	0.153460644	244602.2998	0.9817887279	122340.4486
2713	0.1534446935	244584.5686	0.9817913681	122329.6441
2714	0.1534354296	244570.4124	0.9817934758	122324.9829
2715	0.1533964139	244539.9174	0.9817980158	122306.3334
2716	0.1533888782	244525.0581	0.9818002278	122300.0257
2717	0.1533866297	244473.3102	0.9818079301	122289.9123
2718	0.1533719451	244449.6719	0.9818114479	122279.2668
2719	0.1533724737	244439.399	0.9818129766	122276.4356
2720	0.153335365	244418.045	0.9818161541	122256.8985
2721	0.1533338157	244401.4316	0.981818626	122254.2187
2722	0.1533308658	244391.6216	0.9818200855	122249.2902
2723	0.1533282082	244375.6196	0.9818224661	122246.2328
2724	0.1533274991	244362.8615	0.9818243641	122243.2078
2725	0.1532958631	244348.425	0.9818265116	122229.9419
2726	0.1532705339	244329.8198	0.981829279	122222.7615
2727	0.15322036	244312.3652	0.9818318751	122206.9097
2728	0.1532217228	244295.5164	0.9818343809	122201.951
2729	0.1532197322	244282.9844	0.9818362446	122199.8197
2730	0.1532132252	244260.1678	0.9818396375	122189.3225
2731	0.1532044146	244246.56	0.9818416609	122185.0057
2732	0.153197128	244229.5003	0.9818441974	122180.1138
2733	0.1532029538	244214.5128	0.9818464257	122176.6997
2734	0.1531957248	244156.3909	0.9818550655	122155.9812
2735	0.1531816609	244139.3971	0.9818575913	122145.684
2736	0.1531875395	244124.7745	0.9818597645	122142.4531
2737	0.1531388421	244105.6676	0.9818626039	122127.2327
2738	0.1531216906	244083.5366	0.9818658925	122117.2125
2739	0.1530974495	244065.4076	0.9818685862	122110.2076
2740	0.1530977239	244019.0324	0.9818754759	122102.6968
2741	0.1530916321	244004.6217	0.9818776166	122095.9808
2742	0.15309346	243999.6621	0.9818783533	122094.8501
2743	0.1530966629	243973.8882	0.9818821815	122080.1539
2744	0.1530889939	243953.6385	0.9818851889	122062.0311
2745	0.1530571577	243943.6186	0.9818866769	122045.7631
2746	0.1530428807	243932.1454	0.9818883807	122040.5434
2747	0.1530080525	243916.5355	0.9818906986	122021.4032
2748	0.1530079578	243904.3277	0.9818925113	122018.5841
2749	0.1529898216	243884.1179	0.9818955119	122007.515
2750	0.1529790092	243856.8994	0.9818995528	121991.1158
2751	0.1529705271	243842.9915	0.9819016174	121984.9418
2752	0.1529703144	243810.34	0.9819064639	121981.0805
2753	0.1529621542	243787.8236	0.9819098057	121976.1494
2754	0.1529352848	243768.8907	0.9819126154	121965.0929
2755	0.1529271508	243762.8664	0.9819135094	121962.2349
2756	0.1529243316	243760.0015	0.9819139345	121960.8523
2757	0.152927236	243742.9666	0.9819164623	121956.1024
2758	0.1529260792	243699.7627	0.9819228724	121950.1986
2759	0.1529174386	243694.9328	0.981923589	121947.6446
2760	0.1528937545	243681.6598	0.981925558	121925.1917
2761	0.1528938383	243661.4813	0.9819285512	121913.545
2762	0.1528933222	243657.7713	0.9819291016	121912.2656
2763	0.1528444863	243641.4754	0.9819315186	121897.4536
2764	0.1528133334	243604.0412	0.9819370705	121886.9816
2765	0.1527647553	243560.6959	0.9819434979	121853.9152
2766	0.1527597723	243504.9001	0.9819517698	121846.086
2767	0.1527618942	243486.8057	0.981954452	121837.8662
2768	0.1527594287	243480.3408	0.9819554103	121835.3966
2769	0.1527530441	243460.8363	0.9819583012	121830.6795
2770	0.1527457871	243405.7939	0.9819664581	121810.7783
2771	0.1527406549	243383.6967	0.9819697322	121800.9991
2772	0.1527393351	243375.7041	0.9819709164	121796.4612
2773	0.1527173591	243365.3049	0.9819724571	121780.2682
2774	0.1526873647	243329.0154	0.9819778331	121768.7493
2775	0.1526776125	243323.9944	0.9819785768	121766.4083
2776	0.1526787143	243317.2857	0.9819795705	121762.89
2777	0.1526605144	243300.4991	0.9819820569	121747.4303
2778	0.1526444171	243278.0139	0.9819853871	121738.9147
2779	0.1526188727	243249.5668	0.9819895999	121712.6526
2780	0.1526241578	243229.5743	0.9819925603	121709.6453
2781	0.15258414	243204.5691	0.9819962626	121700.4046
2782	0.152571991	243172.7031	0.9820009802	121679.4987
2783	0.1525688634	243164.493	0.9820021955	121678.0126
2784	0.1525671046	243115.0894	0.982009508	121668.8592
2785	0.1525696401	243110.5446	0.9820101806	121667.911
2786	0.1525541558	243089.8985	0.9820132361	121652.3208
2787	0.1525483913	243050.5527	0.9820190582	121640.3111
2788	0.1525460132	243044.3676	0.9820199733	121637.9234
2789	0.1525316594	243018.75	0.9820237634	121620.9628
2790	0.1525089408	243002.2941	0.9820261978	121610.6609
2791	0.1524992492	242955.9828	0.982033048	121604.5917
2792	0.1524470782	242932.7176	0.9820364889	121589.9103
2793	0.1524431305	242897.3562	0.982041718	121578.6416
2794	0.1524416836	242884.9921	0.9820435462	121576.012
2795	0.1524411515	242881.5251	0.9820440589	121574.803
2796	0.1524362723	242866.6664	0.9820462558	121566.904
2797	0.1524204581	242824.5931	0.9820524757	121544.3058
2798	0.1523915331	242790.225	0.9820575557	121533.6638
2799	0.152361882	242776.766	0.982059545	121517.7729
2800	0.1523505013	242753.114	0.9820630404	121492.2163
2801	0.1523344735	242723.576	0.9820674052	121479.6274
2802	0.152277277	242708.0379	0.9820697011	121466.508
2803	0.152259104	242687.1496	0.9820727873	121455.2013
2804	0.1522522555	242634.7904	0.9820805219	121436.537
2805	0.1522397654	242604.7036	0.9820849657	121430.941
2806	0.1522376643	242592.6147	0.9820867511	121428.8091
2807	0.1522195634	242564.6526	0.9820908803	121398.352
2808	0.1522254754	242477.6076	0.9821037315	121388.9593
2809	0.1521998684	242456.1993	0.9821068915	121377.013
2810	0.1521961161	242424.7072	0.9821115394	121363.4695
2811	0.1521935105	242409.8741	0.9821137284	121360.4968
2812	0.1521882064	242387.5726	0.9821170192	121353.0165
2813	0.152165885	242366.8283	0.9821200801	121344.0774
2814	0.1521643686	242319.3957	0.9821270778	121335.354
2815	0.152162472	242310.4845	0.9821283923	121330.7558
2816	0.1521646191	242284.6996	0.9821321956	121325.7479
2817	0.1521541181	242247.6212	0.9821376641	121314.56
2818	0.1521281445	242235.0414	0.9821395192	121303.2639
2819	0.1521249186	242217.7704	0.982142066	121299.0338
2820	0.1521260673	242198.9698	0.9821448381	121288.2757
2821	0.1521170132	242180.4336	0.982147571	121282.0968
2822	0.1521156448	242138.9082	0.9821536926	121276.3054
2823	0.1521094336	242089.1476	0.9821610268	121259.012
2824	0.1521015138	242076.1443	0.9821629431	121248.9347
2825	0.1520838106	242055.7043	0.9821659552	121238.7422
2826	0.1520819001	242044.2951	0.9821676363	121236.7079
2827	0.1520416713	242026.4716	0.9821702625	121227.4033
2828	0.1520245682	242014.911	0.9821719658	121222.0055
2829	0.1520110686	242001.2547	0.9821739777	121217.6352
2830	0.152012684	241986.875	0.9821760961	121210.4001
2831	0.1520028834	241958.9625	0.9821802077	121197.6429
2832	0.151979648	241944.2168	0.9821823796	121192.9092
2833	0.1519877244	241923.0251	0.9821855007	121189.246
2834	0.1519913744	241891.1798	0.9821901904	121182.5575
2835	0.1519695692	241856.9044	0.9821952373	121164.6807
2836	0.1519693644	241831.6232	0.9821989593	121156.6515
2837	0.1519642877	241806.0362	0.982202726	121146.7528
2838	0.151965526	241780.5061	0.9822064839	121138.559
2839	0.1519213066	241751.0003	0.9822108265	121118.6661
2840	0.1519125189	241694.2046	0.9822191841	121105.7022
2841	0.151897243	241680.0944	0.9822212602	121096.8331
2842	0.1518758972	241663.1244	0.9822237568	121077.5148
2843	0.1518744546	241642.8727	0.9822267361	121073.6387
2844	0.1518578632	241601.0778	0.9822328837	121068.1362
2845	0.151855109	241593.3031	0.9822340272	121066.7147
2846	0.1518454332	241565.7445	0.9822380801	121056.4997
2847	0.1518495258	241539.5294	0.982241935	121047.1492
2848	0.151825823	241511.4296	0.9822460665	121030.6431
2849	0.151799883	241499.9487	0.9822477545	121010.0865
2850	0.1518001971	241464.2303	0.9822530053	121002.5166
2851	0.1517882893	241437.4842	0.9822569366	120988.5771
2852	0.1517678938	241422.5816	0.9822591269	120979.5508
2853	0.1517491606	241399.6102	0.9822625028	120954.4685
2854	0.1517100966	241370.5355	0.9822667752	120929.6411
2855	0.1517161861	241287.4412	0.9822789828	120920.8556
2856	0.1517044615	241272.2561	0.9822812133	120912.7977
2857	0.1516558968	241258.4923	0.9822832348	120901.9027
2858	0.1516577056	241241.6256	0.9822857119	120898.3294
2859	0.1516426197	241221.6788	0.9822886412	120887.3014
2860	0.1516212514	241205.932	0.9822909535	120865.6602
2861	0.1516289857	241186.0104	0.9822938786	120862.0965
2862	0.1516308388	241169.353	0.9822963242	120858.6916
2863	0.1516301502	241163.305	0.9822972122	120856.6222
2864	0.1516271129	241123.3313	0.9823030803	120849.5885
2865	0.1516241527	241120.7734	0.9823034558	120848.3129
2866	0.1516206415	241113.1248	0.9823045784	120846.826
2867	0.1516192232	241075.0568	0.9823101657	120841.4526
2868	0.1516043958	241065.9403	0.9823115036	120832.6174
2869	0.1515805469	241054.2126	0.9823132246	120822.0453
2870	0.1515640632	241043.78	0.9823147555	120812.2897
2871	0.1515559035	241030.9027	0.982316645	120803.1487
2872	0.1515507185	241004.4051	0.9823205328	120796.8824
2873	0.1515379599	240992.3671	0.9823222989	120792.9157
2874	0.1514787034	240976.9835	0.9823245558	120781.5159
2875	0.1514714293	240964.1963	0.9823264316	120774.9979
2876	0.1514591672	240948.9784	0.9823286638	120765.4369
2877	0.1514585701	240908.0424	0.9823346679	120753.5722
2878	0.1514352408	240882.1014	0.982338472	120738.0034
2879	0.1514188624	240866.2253	0.9823408	120722.5504
2880	0.1514223693	240850.2508	0.9823431423	120719.2529
2881	0.151403846	240837.1038	0.9823450699	120715.21
2882	0.1514022054	240807.8067	0.982349365	120707.7784
2883	0.1514031571	240790.047	0.9823519684	120704.2153
2884	0.1513988891	240735.6446	0.982359942	120684.2977
2885	0.1513960417	240682.394	0.9823677451	120677.4262
2886	0.1513698717	240673.1426	0.9823691006	120662.289
2887	0.151339081	240661.6536	0.9823707838	120656.5059
2888	0.1513266617	240637.3416	0.9823743455	120644.8376
2889	0.1513249579	240619.7304	0.9823769253	120637.0969
2890	0.1513230481	240617.1908	0.9823772973	120635.7468
2891	0.1513139909	240569.7403	0.9823842471	120619.4047
2892	0.1513134421	240563.9366	0.9823850971	120617.4133
2893	0.1513129438	240512.7382	0.9823925941	120605.1225
2894	0.151312575	240463.5178	0.9823998	120593.5818
2895	0.1513027991	240444.2203	0.9824026248	120583.6904
2896	0.1513028959	240424.3637	0.9824055311	120572.7042
2897	0.151285569	240404.619	0.9824084209	120569.8848
2898	0.1512870603	240398.2821	0.9824093483	120566.9027
2899	0.1512860963	240388.1364	0.982410833	120565.1576
2900	0.1512735331	240368.1829	0.9824137529	120558.7968
2901	0.1512706847	240365.8477	0.9824140946	120557.7873
2902	0.151258916	240355.7362	0.9824155741	120553.9429
2903	0.1512465282	240318.406	0.9824210359	120536.4297
2904	0.151238143	240299.6094	0.9824237857	120531.1598
2905	0.151211232	240279.2593	0.9824267625	120518.1479
2906	0.1512128554	240241.6845	0.9824322582	120511.7646
2907	0.1512119331	240213.2354	0.9824364187	120504.6398
2908	0.1512053649	240192.1548	0.9824395012	120494.8457
2909	0.151202186	240184.8561	0.9824405684	120493.5382
2910	0.1511943424	240170.3199	0.9824426938	120484.2568
2911	0.1511972289	240153.4072	0.9824451665	120480.2307
2912	0.1511866681	240142.2475	0.9824467979	120470.0788
2913	0.1511739388	240126.3113	0.9824491276	120461.6076
2914	0.1511709974	240124.0288	0.9824494612	120460.6128
2915	0.1511702418	240108.0604	0.9824517954	120452.0144
2916	0.1511671723	240100.878	0.9824528452	120450.71
2917	0.1511373303	240088.3807	0.9824546718	120444.7512
2918	0.1511269031	240070.0404	0.9824573523	120437.2573
2919	0.1511239594	240067.8071	0.9824576787	120436.2752
2920	0.1511213252	240061.9926	0.9824585284	120432.1019
2921	0.1511059983	240042.5608	0.9824613681	120417.0537
2922	0.1511058843	240027.4242	0.98246358	120408.9349
2923	0.1510884206	240002.2417	0.9824672594	120381.312
2924	0.1510857303	239950.6898	0.9824747906	120374.8596
2925	0.1510840673	239920.4484	0.9824792078	120361.7952
2926	0.1510850671	239911.4377	0.9824805238	120359.3883
2927	0.1510301903	239874.924	0.9824858562	120344.5723
2928	0.1510281268	239851.9735	0.9824892075	120338.5101
2929	0.1510253454	239817.5912	0.9824942274	120328.7703
2930	0.1510256782	239803.2395	0.9824963226	120320.9376
2931	0.1510244973	239791.0756	0.9824980982	120317.8784
2932	0.1510052653	239777.3562	0.9825001009	120309.4406
2933	0.1510004206	239762.6117	0.982502253	120292.1823
2934	0.1509680968	239743.1864	0.9825050882	120277.5487
2935	0.1509566203	239730.4065	0.9825069534	120273.1995
2936	0.1509550034	239710.9339	0.9825097951	120267.6485
2937	0.1509557849	239683.6388	0.9825137779	120257.1392
2938	0.1509554866	239672.2913	0.9825154336	120252.1844
2939	0.1509491134	239647.8867	0.9825189942	120245.2038
2940	0.1509502144	239639.1274	0.982520272	120242.7924
2941	0.1509340973	239615.2703	0.9825237522	120231.3616
2942	0.1509159045	239602.0901	0.9825256748	120223.2265
2943	0.1509193662	239588.2953	0.9825276868	120220.1966
2944	0.1509173073	239580.6748	0.9825287983	120217.2659
2945	0.1508831063	239572.1858	0.9825300364	120210.7413
2946	0.1508828265	239555.9178	0.9825324089	120204.8884
2947	0.1508782775	239539.7979	0.9825347596	120202.3827
2948	0.1508792395	239521.2558	0.9825374634	120191.1015
2949	0.150872719	239473.2782	0.9825444584	120175.4776
2950	0.1508663232	239453.0245	0.9825474109	120168.9578
2951	0.1508565764	239435.5964	0.9825499513	120161.8412
2952	0.1508422476	239393.1848	0.9825561326	120146.7755
2953	0.1508414662	239387.3641	0.9825569809	120143.2399
2954	0.1508391149	239380.689	0.9825579537	120139.0676
2955	0.150833795	239365.1733	0.9825602147	120134.5435
2956	0.1508280173	239341.887	0.9825636077	120128.3734
2957	0.1508029436	239315.8594	0.9825673998	120111.5491
2958	0.1507930698	239303.649	0.9825691786	120103.3658
2959	0.1507837312	239286.8189	0.9825716303	120096.6238
2960	0.1507802069	239274.1395	0.9825734773	120090.8457
2961	0.1507782125	239253.7875	0.9825764417	120086.1521
2962	0.1507797389	239247.7816	0.9825773164	120083.237
2963	0.1507784266	239211.0807	0.9825826613	120078.6722
2964	0.1507746564	239192.7608	0.982585329	120074.0312
2965	0.1507520537	239177.9152	0.9825874907	120053.7416
2966	0.1507248175	239159.1204	0.9825902271	120041.3727
2967	0.150721021	239145.8283	0.9825921623	120034.5781
2968	0.1507100229	239127.63	0.9825948116	120028.8882
2969	0.1506959053	239121.9172	0.9825956432	120025.4906
2970	0.150678192	239094.2128	0.9825996758	120006.2169
2971	0.150671637	239061.4078	0.9826044503	119986.6736
2972	0.1506551642	239048.907	0.9826062696	119979.0338
2973	0.1506520275	239028.4378	0.9826092482	119960.5554
2974	0.1506469776	239013.1566	0.9826114717	119954.8878
2975	0.1506458891	238993.7941	0.9826142889	119951.438
2976	0.1506452195	238987.432	0.9826152145	119948.0951
2977	0.1506348315	238976.9742	0.982616736	119945.2511
2978	0.1506286124	238931.3868	0.9826233674	119930.2882
2979	0.1506326032	238917.2607	0.982625422	119924.4254
2980	0.1506070772	238907.7236	0.9826268091	119917.4659
2981	0.1506017812	238901.7826	0.9826276732	119913.9702
2982	0.150594147	238869.9563	0.9826323015	119900.7513
2983	0.1505797571	238849.1238	0.9826353308	119893.284
2984	0.1505716075	238825.8622	0.9826387129	119878.4085
2985	0.150571003	238810.5243	0.9826409428	119873.9021
2986	0.1505720121	238797.3792	0.9826428538	119867.177
2987	0.1505587315	238782.1364	0.9826450696	119857.53
2988	0.1505565296	238763.3388	0.9826478019	119853.7221
2989	0.1505376072	238741.6337	0.9826509566	119848.5191
2990	0.1505302228	238707.7467	0.9826558813	119821.9278
2991	0.1505221974	238688.8458	0.9826586278	119808.8623
2992	0.1505215759	238677.6835	0.9826602497	119802.2583
2993	0.1505172166	238658.7414	0.9826630019	119783.9459
2994	0.1505160465	238638.304	0.982665971	119774.5785
2995	0.1504952843	238624.2542	0.982668012	119755.2643
2996	0.1504757565	238609.7537	0.9826701184	119745.801
2997	0.1504575498	238595.4506	0.982672196	119737.5869
2998	0.1504543608	238588.9651	0.982673138	119736.3231
2999	0.1504533639	238561.7744	0.982677087	119729.3276
3000	0.1504197171	238549.8916	0.9826788127	119722.5153
3001	0.150419736	238522.3908	0.9826828062	119708.9671
3002	0.1504193384	238511.5858	0.9826843751	119703.932
3003	0.1504165756	238505.2061	0.9826853014	119702.7112
3004	0.1504117717	238481.8822	0.9826886877	119688.5079
3005	0.1503869685	238465.6289	0.9826910472	119680.2783
3006	0.1503840018	238456.0565	0.9826924368	119678.1274
3007	0.150366604	238442.6121	0.9826943884	119659.4142
3008	0.1503622343	238417.4511	0.9826980405	119648.1019
3009	0.1503329341	238407.1154	0.9826995406	119642.162
3010	0.1503229376	238396.9911	0.9827010099	119636.0723
3011	0.1503231095	238391.8774	0.982701752	119634.2738
3012	0.1503236974	238379.2274	0.9827035878	119627.7874
3013	0.1503216325	238368.3695	0.9827051635	119625.9734
3014	0.1503074988	238328.1094	0.9827110051	119611.6884
3015	0.1502795521	238317.7577	0.982712507	119606.338
3016	0.1502708799	238301.1552	0.9827149155	119597.8867
3017	0.1502305419	238288.9481	0.9827166864	119589.2895
3018	0.1502205865	238267.8572	0.9827197457	119582.8787
3019	0.1502183161	238261.0925	0.9827207269	119579.8908
3020	0.1501999808	238240.4856	0.9827237157	119575.1629
3021	0.1501976237	238231.1515	0.9827250694	119572.223
3022	0.1501806164	238211.0144	0.9827279897	119555.8728
3023	0.1501780402	238204.7685	0.9827288955	119554.7085
3024	0.1501788917	238191.5393	0.9827308138	119542.1725
3025	0.1501727879	238172.1625	0.9827336234	119533.0274
3026	0.1501651623	238153.5049	0.9827363284	119526.223
3027	0.1501439859	238128.6945	0.9827399252	119510.2427
3028	0.150141403	238122.0906	0.9827408826	119507.0881
3029	0.1501321638	238111.9791	0.9827423483	119504.324
3030	0.1501150508	238095.3853	0.9827447535	119495.5534
3031	0.1501129534	238089.0699	0.9827456689	119492.6067
3032	0.1501140139	238075.562	0.9827476267	119483.4084
3033	0.1501059022	238057.4512	0.9827502514	119477.1829
3034	0.1501033659	238051.2868	0.9827511448	119476.0184
3035	0.1500976971	238008.6765	0.9827573192	119462.2985
3036	0.150095647	238002.9569	0.9827581479	119459.6655
3037	0.1500961072	237998.3077	0.9827588215	119457.9613
3038	0.1500991349	237983.2961	0.9827609964	119454.5842
3039	0.1500890013	237966.3645	0.9827634493	119449.338
3040	0.1500829557	237944.323	0.9827666422	119437.7591
3041	0.1500833449	237932.7625	0.9827683167	119434.6519
3042	0.1500710535	237921.0335	0.9827700155	119421.396
3043	0.1500558664	237890.371	0.9827744563	119409.5787
3044	0.1500364427	237878.6424	0.9827761548	119394.927
3045	0.1500296448	237837.2321	0.982782151	119380.016
3046	0.150028077	237828.2354	0.9827834536	119377.2438
3047	0.1500233711	237806.8619	0.9827865479	119371.5779
3048	0.1500080235	237773.803	0.9827913335	119348.4794
3049	0.1500104724	237766.9448	0.9827923262	119345.9693
3050	0.1499963257	237747.1229	0.9827951952	119338.4904
3051	0.1499820701	237715.7604	0.982799734	119316.4677
3052	0.1499648126	237692.1463	0.9828031511	119307.9042
3053	0.1499664416	237669.7165	0.9828063965	119302.5678
3054	0.1499420629	237660.8495	0.9828076794	119298.0343
3055	0.1499440533	237651.8282	0.9828089846	119294.6991
3056	0.1499353347	237631.9346	0.9828118626	119278.196
3057	0.1499347385	237605.3374	0.9828157099	119266.4825
3058	0.1499330769	237587.7633	0.9828182519	119251.8595
3059	0.1499298871	237530.8755	0.9828264788	119238.2046
3060	0.1499303661	237526.3024	0.9828271401	119235.6423
3061	0.1499253125	237507.1182	0.982829914	119217.6751
3062	0.1499203135	237486.352	0.9828329163	119212.5695
3063	0.1499056269	237472.47	0.9828349233	119203.7409
3064	0.149883273	237460.9537	0.9828365881	119190.4888
3065	0.1498825288	237446.3807	0.9828386947	119186.2366
3066	0.1498844021	237410.2695	0.9828439141	119180.3553
3067	0.1498678853	237388.943	0.9828469962	119166.9117
3068	0.1498584311	237368.5267	0.9828499465	119160.7174
3069	0.1498529774	237334.6059	0.9828548478	119151.0087
3070	0.1498506081	237328.6624	0.9828557065	119149.918
3071	0.1498394568	237289.3079	0.9828613918	119138.9092
3072	0.1498298009	237272.9929	0.9828637485	119133.9011
3073	0.1498137753	237260.5615	0.9828655441	119126.6608
3074	0.1497968191	237247.317	0.982867457	119119.0578
3075	0.1497949499	237200.5262	0.9828742142	119105.428
3076	0.1497942177	237153.7041	0.9828809747	119094.4744
3077	0.1497722633	237130.1325	0.9828843775	119072.6252
3078	0.1497683556	237106.2393	0.9828878265	119067.0075
3079	0.1497488093	237096.2276	0.9828892716	119060.7547
3080	0.1497477255	237089.3699	0.9828902614	119058.1245
3081	0.1497394777	237073.9679	0.9828924843	119048.8979
3082	0.1497380433	237058.9747	0.9828946481	119046.3912
3083	0.1497237224	237040.1792	0.9828973604	119043.7832
3084	0.1496778312	237020.6753	0.9829001747	119017.7369
3085	0.1496644502	237001.9615	0.9829028748	119010.6831
3086	0.1496624346	236983.4423	0.9829055466	119006.4762
3087	0.1496460079	236960.5654	0.9829088469	118998.6074
3088	0.1496459356	236945.6157	0.9829110033	118989.9747
3089	0.1496310278	236920.1283	0.9829146796	118970.781
3090	0.1496323256	236894.9369	0.9829183127	118961.0141
3091	0.1496287618	236870.1546	0.9829218864	118955.3004
3092	0.1496259362	236846.1074	0.9829253538	118949.8122
3093	0.1496243102	236809.8587	0.9829305799	118944.2395
3094	0.1495919966	236786.887	0.9829338913	118921.4955
3095	0.1495810167	236779.0156	0.982935026	118915.5261
3096	0.1495812606	236755.9683	0.9829383479	118902.7158
3097	0.1495768376	236733.1682	0.9829416339	118897.3093
3098	0.1495694467	236721.3666	0.9829433346	118889.011
3099	0.1495641137	236703.4566	0.9829459155	118880.3867
3100	0.1495463974	236688.0486	0.9829481357	118872.7901
3101	0.1495310973	236666.1747	0.9829512873	118865.3136
3102	0.1495196653	236653.8837	0.982953058	118860.3107
3103	0.1495079516	236645.7774	0.9829542259	118856.5582
3104	0.1495126332	236632.5263	0.9829561348	118853.1652
3105	0.1494966903	236618.5948	0.9829581416	118845.2793
3106	0.1494833524	236597.0361	0.9829612469	118837.1647
3107	0.1494846768	236586.7463	0.9829627289	118835.4171
3108	0.1494722386	236574.9171	0.9829644326	118830.0247
3109	0.1494677109	236555.367	0.982967248	118825.0291
3110	0.1494284305	236545.3711	0.9829686875	118813.7096
3111	0.1494293059	236529.2137	0.9829710141	118807.064
3112	0.1494297954	236521.3012	0.9829721534	118804.0484
3113	0.1494044761	236511.6525	0.9829735426	118799.1432
3114	0.1493968202	236502.88	0.9829748057	118792.2411
3115	0.1493790543	236487.2264	0.9829770593	118786.5999
3116	0.1493633829	236474.8704	0.9829788381	118783.5788
3117	0.1493615544	236466.5773	0.9829800319	118781.2434
3118	0.1493442831	236446.0318	0.9829829894	118768.6854
3119	0.1493304303	236417.1578	0.9829871452	118748.0607
3120	0.1493253726	236400.1198	0.9829895973	118739.8466
3121	0.1493140214	236381.3367	0.9829923003	118728.0212
3122	0.1493117207	236336.2186	0.9829987922	118711.4721
3123	0.1493070328	236319.9702	0.9830011298	118703.6778
3124	0.1492988909	236304.3516	0.9830033767	118698.9706
3125	0.149298624	236297.7705	0.9830043234	118696.4599
3126	0.1492892217	236265.4656	0.9830089701	118683.4766
3127	0.1492836119	236257.0282	0.9830101837	118679.4093
3128	0.1492682479	236238.6337	0.9830128292	118664.0855
3129	0.1492486628	236212.0005	0.9830166591	118651.7667
3130	0.1492328272	236194.2225	0.9830192155	118640.7058
3131	0.149203044	236181.4883	0.9830210464	118624.366
3132	0.1491990109	236162.8441	0.983023727	118619.5118
3133	0.1491989693	236156.2086	0.9830246809	118615.9736
3134	0.1492006977	236121.2349	0.9830297085	118610.409
3135	0.1491981493	236091.5966	0.9830339685	118605.5981
3136	0.1491849574	236062.6889	0.983038123	118591.7004
3137	0.149184849	236056.3374	0.9830390357	118589.2661
3138	0.1491869296	236036.98	0.9830418173	118580.7139
3139	0.1491796661	236029.0345	0.983042959	118578.5515
3140	0.1491846027	236016.1891	0.9830448047	118575.306
3141	0.1491522175	235985.8879	0.983049158	118555.9395
3142	0.1491506738	235964.1131	0.983052286	118545.8378
3143	0.1491360007	235936.2655	0.983056286	118535.6914
3144	0.1491157657	235925.4153	0.9830578444	118523.2101
3145	0.1491149067	235914.409	0.9830594251	118520.5131
3146	0.1491022948	235905.8219	0.9830606583	118516.2866
3147	0.1491003749	235900.2751	0.9830614549	118515.2736
3148	0.1490944436	235873.4031	0.9830653137	118507.2049
3149	0.1490939559	235862.7434	0.9830668443	118504.659
3150	0.149088496	235845.8076	0.9830692759	118490.0648
3151	0.1490895861	235830.6666	0.9830714497	118483.0696
3152	0.1490858023	235804.4976	0.9830752065	118469.7021
3153	0.1490697836	235786.7333	0.9830777564	118460.9375
3154	0.1490505132	235773.2066	0.983079698	118452.9169
3155	0.1490488258	235738.0152	0.9830847486	118447.4319
3156	0.1490242648	235709.0925	0.983088899	118426.3686
3157	0.1490244671	235684.5048	0.983092427	118419.8282
3158	0.1490243655	235665.8474	0.9830951038	118411.6583
3159	0.149007216	235656.2383	0.9830964823	118406.1858
3160	0.1489834065	235629.7045	0.9831002886	118393.3904
3161	0.1489515633	235608.0216	0.9831033987	118369.9792
3162	0.1489494057	235565.2004	0.98310954	118359.6937
3163	0.1489570551	235553.1276	0.9831112712	118354.8008
3164	0.148951945	235546.7076	0.9831121918	118353.5355
3165	0.1489549592	235535.0493	0.9831138635	118351.2667
3166	0.1489533763	235509.9164	0.983117467	118344.9018
3167	0.148952429	235485.8715	0.9831209142	118339.6822
3168	0.1489495247	235476.9374	0.9831221949	118337.6445
3169	0.1489113984	235453.5428	0.9831255483	118329.1902
3170	0.1489122033	235443.7744	0.9831269485	118327.4233
3171	0.148917165	235417.7325	0.9831306808	118317.4601
3172	0.1489181958	235408.1977	0.9831320473	118315.7369
3173	0.1489005132	235401.523	0.9831330038	118311.1497
